row_id,restaurant_id,employee_id,date,hours_worked
7105,TKU002,0124,2023-02-14,6.00
7106,TKU002,0125,2023-02-14,6.00
7107,TKU002,0139,2023-02-14,6.00
7108,TKU002,0140,2023-02-14,6.00
7109,TRE001,0154,2023-02-14,6.00
7110,TRE001,0155,2023-02-14,6.00
7111,TRE001,0169,2023-02-14,6.00
7112,TRE001,0170,2023-02-14,6.00
7113,TRE002,0184,2023-02-14,6.00
7114,TRE002,0185,2023-02-14,6.00
7115,TRE002,0199,2023-02-14,6.00
7116,TRE002,0200,2023-02-14,6.00
7117,OUL001,0214,2023-02-14,6.00
7118,OUL001,0215,2023-02-14,6.00
7119,OUL001,0229,2023-02-14,6.00
7120,OUL001,0230,2023-02-14,6.00
7121,HKI001,0007,2023-02-14,7.00
7122,HKI001,0008,2023-02-14,7.00
7123,HKI001,0015,2023-02-14,7.00
7124,HKI002,0037,2023-02-14,7.00
7125,HKI002,0038,2023-02-14,7.00
7126,HKI002,0045,2023-02-14,7.00
7127,HKI003,0067,2023-02-14,7.00
7128,HKI003,0068,2023-02-14,7.00
7129,HKI003,0075,2023-02-14,7.00
7130,TKU001,0097,2023-02-14,7.00
7131,TKU001,0098,2023-02-14,7.00
7132,TKU001,0105,2023-02-14,7.00
7133,TKU002,0127,2023-02-14,7.00
7134,TKU002,0128,2023-02-14,7.00
7135,TKU002,0135,2023-02-14,7.00
7136,TRE001,0157,2023-02-14,7.00
7137,TRE001,0158,2023-02-14,7.00
7138,TRE001,0165,2023-02-14,7.00
7139,TRE002,0187,2023-02-14,7.00
7140,TRE002,0188,2023-02-14,7.00
7141,TRE002,0195,2023-02-14,7.00
7142,OUL001,0217,2023-02-14,7.00
7143,OUL001,0218,2023-02-14,7.00
7144,OUL001,0225,2023-02-14,7.00
7145,HKI001,0010,2023-02-14,6.98
7146,HKI001,0011,2023-02-14,6.98
7147,HKI001,0022,2023-02-14,6.00
7148,HKI001,0023,2023-02-14,6.00
7149,HKI001,0025,2023-02-14,6.98
7150,HKI001,0026,2023-02-14,6.98
7151,HKI001,0030,2023-02-14,6.00
7152,HKI002,0040,2023-02-14,6.98
7153,HKI002,0041,2023-02-14,6.98
7154,HKI002,0052,2023-02-14,6.00
7155,HKI002,0053,2023-02-14,6.00
7156,HKI002,0055,2023-02-14,6.98
7157,HKI002,0056,2023-02-14,6.98
7158,HKI002,0060,2023-02-14,6.00
7159,HKI003,0070,2023-02-14,6.98
7160,HKI003,0071,2023-02-14,6.98
7161,HKI003,0082,2023-02-14,6.00
7162,HKI003,0083,2023-02-14,6.00
7163,HKI003,0085,2023-02-14,6.98
7164,HKI003,0086,2023-02-14,6.98
7165,HKI003,0090,2023-02-14,6.00
7166,TKU001,0100,2023-02-14,6.98
7167,TKU001,0101,2023-02-14,6.98
7168,TKU001,0112,2023-02-14,6.00
7169,TKU001,0113,2023-02-14,6.00
7170,TKU001,0115,2023-02-14,6.98
7171,TKU001,0116,2023-02-14,6.98
7172,TKU001,0120,2023-02-14,6.00
7173,TKU002,0130,2023-02-14,6.98
7174,TKU002,0131,2023-02-14,6.98
7175,TKU002,0142,2023-02-14,6.00
7176,TKU002,0143,2023-02-14,6.00
7177,TKU002,0145,2023-02-14,6.98
7178,TKU002,0146,2023-02-14,6.98
7179,TKU002,0150,2023-02-14,6.00
7180,TRE001,0160,2023-02-14,6.98
7181,TRE001,0161,2023-02-14,6.98
7182,TRE001,0172,2023-02-14,6.00
7183,TRE001,0173,2023-02-14,6.00
7184,TRE001,0175,2023-02-14,6.98
7185,TRE001,0176,2023-02-14,6.98
7186,TRE001,0180,2023-02-14,6.00
7187,TRE002,0190,2023-02-14,6.98
7188,TRE002,0191,2023-02-14,6.98
7189,TRE002,0202,2023-02-14,6.00
7190,TRE002,0203,2023-02-14,6.00
7191,TRE002,0205,2023-02-14,6.98
7192,TRE002,0206,2023-02-14,6.98
7193,TRE002,0210,2023-02-14,6.00
7194,OUL001,0220,2023-02-14,6.98
7195,OUL001,0221,2023-02-14,6.98
7196,OUL001,0232,2023-02-14,6.00
7197,OUL001,0233,2023-02-14,6.00
7198,OUL001,0235,2023-02-14,6.98
7199,OUL001,0236,2023-02-14,6.98
7200,OUL001,0240,2023-02-14,6.00
7201,HKI001,0001,2023-02-15,8.00
7202,HKI001,0003,2023-02-15,8.00
7203,HKI001,0013,2023-02-15,8.00
7204,HKI002,0031,2023-02-15,8.00
7205,HKI002,0033,2023-02-15,8.00
7206,HKI002,0043,2023-02-15,8.00
7207,HKI003,0061,2023-02-15,8.00
7208,HKI003,0063,2023-02-15,8.00
7209,HKI003,0073,2023-02-15,8.00
7210,TKU001,0091,2023-02-15,8.00
7211,TKU001,0093,2023-02-15,8.00
7212,TKU001,0103,2023-02-15,8.00
7213,TKU002,0121,2023-02-15,8.00
7214,TKU002,0123,2023-02-15,8.00
7215,TKU002,0133,2023-02-15,8.00
7216,TRE001,0151,2023-02-15,8.00
7217,TRE001,0153,2023-02-15,8.00
7218,TRE001,0163,2023-02-15,8.00
7219,TRE002,0181,2023-02-15,8.00
7220,TRE002,0183,2023-02-15,8.00
7221,TRE002,0193,2023-02-15,8.00
7222,OUL001,0211,2023-02-15,8.00
7223,OUL001,0213,2023-02-15,8.00
7224,OUL001,0223,2023-02-15,8.00
7225,HKI001,0016,2023-02-15,7.00
7226,HKI001,0018,2023-02-15,7.00
7227,HKI001,0028,2023-02-15,7.00
7228,HKI002,0046,2023-02-15,7.00
7229,HKI002,0048,2023-02-15,7.00
7230,HKI002,0058,2023-02-15,7.00
7231,HKI003,0076,2023-02-15,7.00
7232,HKI003,0078,2023-02-15,7.00
7233,HKI003,0088,2023-02-15,7.00
7234,TKU001,0106,2023-02-15,7.00
7235,TKU001,0108,2023-02-15,7.00
7236,TKU001,0118,2023-02-15,7.00
7237,TKU002,0136,2023-02-15,7.00
7238,TKU002,0138,2023-02-15,7.00
7239,TKU002,0148,2023-02-15,7.00
7240,TRE001,0166,2023-02-15,7.00
7241,TRE001,0168,2023-02-15,7.00
7242,TRE001,0178,2023-02-15,7.00
7243,TRE002,0196,2023-02-15,7.00
7244,TRE002,0198,2023-02-15,7.00
7245,TRE002,0208,2023-02-15,7.00
7246,OUL001,0226,2023-02-15,7.00
7247,OUL001,0228,2023-02-15,7.00
7248,OUL001,0238,2023-02-15,7.00
7249,HKI001,0004,2023-02-15,6.00
7250,HKI001,0005,2023-02-15,6.00
7251,HKI001,0019,2023-02-15,6.00
7252,HKI001,0020,2023-02-15,6.00
7253,HKI002,0034,2023-02-15,6.00
7254,HKI002,0035,2023-02-15,6.00
7255,HKI002,0049,2023-02-15,6.00
7256,HKI002,0050,2023-02-15,6.00
7257,HKI003,0064,2023-02-15,6.00
7258,HKI003,0065,2023-02-15,6.00
7259,HKI003,0079,2023-02-15,6.00
7260,HKI003,0080,2023-02-15,6.00
7261,TKU001,0094,2023-02-15,6.00
7262,TKU001,0095,2023-02-15,6.00
7263,TKU001,0109,2023-02-15,6.00
7264,TKU001,0110,2023-02-15,6.00
7265,TKU002,0124,2023-02-15,6.00
7266,TKU002,0125,2023-02-15,6.00
7267,TKU002,0139,2023-02-15,6.00
7268,TKU002,0140,2023-02-15,6.00
7269,TRE001,0154,2023-02-15,6.00
7270,TRE001,0155,2023-02-15,6.00
7271,TRE001,0169,2023-02-15,6.00
7272,TRE001,0170,2023-02-15,6.00
7273,TRE002,0184,2023-02-15,6.00
7274,TRE002,0185,2023-02-15,6.00
7275,TRE002,0199,2023-02-15,6.00
7276,TRE002,0200,2023-02-15,6.00
7277,OUL001,0214,2023-02-15,6.00
7278,OUL001,0215,2023-02-15,6.00
7279,OUL001,0229,2023-02-15,6.00
7280,OUL001,0230,2023-02-15,6.00
7281,HKI001,0007,2023-02-15,7.00
7282,HKI001,0008,2023-02-15,7.00
7283,HKI001,0015,2023-02-15,7.00
7284,HKI002,0037,2023-02-15,7.00
7285,HKI002,0038,2023-02-15,7.00
7286,HKI002,0045,2023-02-15,7.00
7287,HKI003,0067,2023-02-15,7.00
7288,HKI003,0068,2023-02-15,7.00
7289,HKI003,0075,2023-02-15,7.00
7290,TKU001,0097,2023-02-15,7.00
7291,TKU001,0098,2023-02-15,7.00
7292,TKU001,0105,2023-02-15,7.00
7293,TKU002,0127,2023-02-15,7.00
7294,TKU002,0128,2023-02-15,7.00
7295,TKU002,0135,2023-02-15,7.00
7296,TRE001,0157,2023-02-15,7.00
7297,TRE001,0158,2023-02-15,7.00
7298,TRE001,0165,2023-02-15,7.00
7299,TRE002,0187,2023-02-15,7.00
7300,TRE002,0188,2023-02-15,7.00
7301,TRE002,0195,2023-02-15,7.00
7302,OUL001,0217,2023-02-15,7.00
7303,OUL001,0218,2023-02-15,7.00
7304,OUL001,0225,2023-02-15,7.00
7305,HKI001,0010,2023-02-15,6.98
7306,HKI001,0011,2023-02-15,6.98
7307,HKI001,0022,2023-02-15,6.00
7308,HKI001,0023,2023-02-15,6.00
7309,HKI001,0025,2023-02-15,6.98
7310,HKI001,0026,2023-02-15,6.98
7311,HKI001,0030,2023-02-15,6.00
7312,HKI002,0040,2023-02-15,6.98
7313,HKI002,0041,2023-02-15,6.98
7314,HKI002,0052,2023-02-15,6.00
7315,HKI002,0053,2023-02-15,6.00
7316,HKI002,0055,2023-02-15,6.98
7317,HKI002,0056,2023-02-15,6.98
7318,HKI002,0060,2023-02-15,6.00
7319,HKI003,0070,2023-02-15,6.98
7320,HKI003,0071,2023-02-15,6.98
7321,HKI003,0082,2023-02-15,6.00
7322,HKI003,0083,2023-02-15,6.00
7323,HKI003,0085,2023-02-15,6.98
7324,HKI003,0086,2023-02-15,6.98
7325,HKI003,0090,2023-02-15,6.00
7326,TKU001,0100,2023-02-15,6.98
7327,TKU001,0101,2023-02-15,6.98
7328,TKU001,0112,2023-02-15,6.00
7329,TKU001,0113,2023-02-15,6.00
7330,TKU001,0115,2023-02-15,6.98
7331,TKU001,0116,2023-02-15,6.98
7332,TKU001,0120,2023-02-15,6.00
7333,TKU002,0130,2023-02-15,6.98
7334,TKU002,0131,2023-02-15,6.98
7335,TKU002,0142,2023-02-15,6.00
7336,TKU002,0143,2023-02-15,6.00
7337,TKU002,0145,2023-02-15,6.98
7338,TKU002,0146,2023-02-15,6.98
7339,TKU002,0150,2023-02-15,6.00
7340,TRE001,0160,2023-02-15,6.98
7341,TRE001,0161,2023-02-15,6.98
7342,TRE001,0172,2023-02-15,6.00
7343,TRE001,0173,2023-02-15,6.00
7344,TRE001,0175,2023-02-15,6.98
7345,TRE001,0176,2023-02-15,6.98
7346,TRE001,0180,2023-02-15,6.00
7347,TRE002,0190,2023-02-15,6.98
7348,TRE002,0191,2023-02-15,6.98
7349,TRE002,0202,2023-02-15,6.00
7350,TRE002,0203,2023-02-15,6.00
7351,TRE002,0205,2023-02-15,6.98
7352,TRE002,0206,2023-02-15,6.98
7353,TRE002,0210,2023-02-15,6.00
7354,OUL001,0220,2023-02-15,6.98
7355,OUL001,0221,2023-02-15,6.98
7356,OUL001,0232,2023-02-15,6.00
7357,OUL001,0233,2023-02-15,6.00
7358,OUL001,0235,2023-02-15,6.98
7359,OUL001,0236,2023-02-15,6.98
7360,OUL001,0240,2023-02-15,6.00
7361,HKI001,0001,2023-02-16,8.00
7362,HKI001,0003,2023-02-16,8.00
7363,HKI001,0013,2023-02-16,8.00
7364,HKI002,0031,2023-02-16,8.00
7365,HKI002,0033,2023-02-16,8.00
7366,HKI002,0043,2023-02-16,8.00
7367,HKI003,0061,2023-02-16,8.00
7368,HKI003,0063,2023-02-16,8.00
7369,HKI003,0073,2023-02-16,8.00
7370,TKU001,0091,2023-02-16,8.00
7371,TKU001,0093,2023-02-16,8.00
7372,TKU001,0103,2023-02-16,8.00
7373,TKU002,0121,2023-02-16,8.00
7374,TKU002,0123,2023-02-16,8.00
7375,TKU002,0133,2023-02-16,8.00
7376,TRE001,0151,2023-02-16,8.00
7377,TRE001,0153,2023-02-16,8.00
7378,TRE001,0163,2023-02-16,8.00
7379,TRE002,0181,2023-02-16,8.00
7380,TRE002,0183,2023-02-16,8.00
7381,TRE002,0193,2023-02-16,8.00
7382,OUL001,0211,2023-02-16,8.00
7383,OUL001,0213,2023-02-16,8.00
7384,OUL001,0223,2023-02-16,8.00
7385,HKI001,0016,2023-02-16,7.00
7386,HKI001,0018,2023-02-16,7.00
7387,HKI001,0028,2023-02-16,7.00
7388,HKI002,0046,2023-02-16,7.00
7389,HKI002,0048,2023-02-16,7.00
7390,HKI002,0058,2023-02-16,7.00
7391,HKI003,0076,2023-02-16,7.00
7392,HKI003,0078,2023-02-16,7.00
7393,HKI003,0088,2023-02-16,7.00
7394,TKU001,0106,2023-02-16,7.00
7395,TKU001,0108,2023-02-16,7.00
7396,TKU001,0118,2023-02-16,7.00
7397,TKU002,0136,2023-02-16,7.00
7398,TKU002,0138,2023-02-16,7.00
7399,TKU002,0148,2023-02-16,7.00
7400,TRE001,0166,2023-02-16,7.00
7401,TRE001,0168,2023-02-16,7.00
7402,TRE001,0178,2023-02-16,7.00
7403,TRE002,0196,2023-02-16,7.00
7404,TRE002,0198,2023-02-16,7.00
7405,TRE002,0208,2023-02-16,7.00
7406,OUL001,0226,2023-02-16,7.00
7407,OUL001,0228,2023-02-16,7.00
7408,OUL001,0238,2023-02-16,7.00
7409,HKI001,0004,2023-02-16,6.00
7410,HKI001,0005,2023-02-16,6.00
7411,HKI001,0019,2023-02-16,6.00
7412,HKI001,0020,2023-02-16,6.00
7413,HKI002,0034,2023-02-16,6.00
7414,HKI002,0035,2023-02-16,6.00
7415,HKI002,0049,2023-02-16,6.00
7416,HKI002,0050,2023-02-16,6.00
7417,HKI003,0064,2023-02-16,6.00
7418,HKI003,0065,2023-02-16,6.00
7419,HKI003,0079,2023-02-16,6.00
7420,HKI003,0080,2023-02-16,6.00
7421,TKU001,0094,2023-02-16,6.00
7422,TKU001,0095,2023-02-16,6.00
7423,TKU001,0109,2023-02-16,6.00
7424,TKU001,0110,2023-02-16,6.00
7425,TKU002,0124,2023-02-16,6.00
7426,TKU002,0125,2023-02-16,6.00
7427,TKU002,0139,2023-02-16,6.00
7428,TKU002,0140,2023-02-16,6.00
7429,TRE001,0154,2023-02-16,6.00
7430,TRE001,0155,2023-02-16,6.00
7431,TRE001,0169,2023-02-16,6.00
7432,TRE001,0170,2023-02-16,6.00
7433,TRE002,0184,2023-02-16,6.00
7434,TRE002,0185,2023-02-16,6.00
7435,TRE002,0199,2023-02-16,6.00
7436,TRE002,0200,2023-02-16,6.00
7437,OUL001,0214,2023-02-16,6.00
7438,OUL001,0215,2023-02-16,6.00
7439,OUL001,0229,2023-02-16,6.00
7440,OUL001,0230,2023-02-16,6.00
7441,HKI001,0006,2023-02-16,7.00
7442,HKI001,0007,2023-02-16,7.00
7443,HKI001,0008,2023-02-16,7.00
7444,HKI002,0036,2023-02-16,7.00
7445,HKI002,0037,2023-02-16,7.00
7446,HKI002,0038,2023-02-16,7.00
7447,HKI003,0066,2023-02-16,7.00
7448,HKI003,0067,2023-02-16,7.00
7449,HKI003,0068,2023-02-16,7.00
7450,TKU001,0096,2023-02-16,7.00
7451,TKU001,0097,2023-02-16,7.00
7452,TKU001,0098,2023-02-16,7.00
7453,TKU002,0126,2023-02-16,7.00
7454,TKU002,0127,2023-02-16,7.00
7455,TKU002,0128,2023-02-16,7.00
7456,TRE001,0156,2023-02-16,7.00
7457,TRE001,0157,2023-02-16,7.00
7458,TRE001,0158,2023-02-16,7.00
7459,TRE002,0186,2023-02-16,7.00
7460,TRE002,0187,2023-02-16,7.00
7461,TRE002,0188,2023-02-16,7.00
7462,OUL001,0216,2023-02-16,7.00
7463,OUL001,0217,2023-02-16,7.00
7464,OUL001,0218,2023-02-16,7.00
7465,HKI001,0010,2023-02-16,6.98
7466,HKI001,0012,2023-02-16,6.98
7467,HKI001,0021,2023-02-16,6.00
7468,HKI001,0022,2023-02-16,6.00
7469,HKI001,0023,2023-02-16,6.00
7470,HKI001,0025,2023-02-16,6.98
7471,HKI001,0027,2023-02-16,6.98
7472,HKI002,0040,2023-02-16,6.98
7473,HKI002,0042,2023-02-16,6.98
7474,HKI002,0051,2023-02-16,6.00
7475,HKI002,0052,2023-02-16,6.00
7476,HKI002,0053,2023-02-16,6.00
7477,HKI002,0055,2023-02-16,6.98
7478,HKI002,0057,2023-02-16,6.98
7479,HKI003,0070,2023-02-16,6.98
7480,HKI003,0072,2023-02-16,6.98
7481,HKI003,0081,2023-02-16,6.00
7482,HKI003,0082,2023-02-16,6.00
7483,HKI003,0083,2023-02-16,6.00
7484,HKI003,0085,2023-02-16,6.98
7485,HKI003,0087,2023-02-16,6.98
7486,TKU001,0100,2023-02-16,6.98
7487,TKU001,0102,2023-02-16,6.98
7488,TKU001,0111,2023-02-16,6.00
7489,TKU001,0112,2023-02-16,6.00
7490,TKU001,0113,2023-02-16,6.00
7491,TKU001,0115,2023-02-16,6.98
7492,TKU001,0117,2023-02-16,6.98
7493,TKU002,0130,2023-02-16,6.98
7494,TKU002,0132,2023-02-16,6.98
7495,TKU002,0141,2023-02-16,6.00
7496,TKU002,0142,2023-02-16,6.00
7497,TKU002,0143,2023-02-16,6.00
7498,TKU002,0145,2023-02-16,6.98
7499,TKU002,0147,2023-02-16,6.98
7500,TRE001,0160,2023-02-16,6.98
7501,TRE001,0162,2023-02-16,6.98
7502,TRE001,0171,2023-02-16,6.00
7503,TRE001,0172,2023-02-16,6.00
7504,TRE001,0173,2023-02-16,6.00
7505,TRE001,0175,2023-02-16,6.98
7506,TRE001,0177,2023-02-16,6.98
7507,TRE002,0190,2023-02-16,6.98
7508,TRE002,0192,2023-02-16,6.98
7509,TRE002,0201,2023-02-16,6.00
7510,TRE002,0202,2023-02-16,6.00
7511,TRE002,0203,2023-02-16,6.00
7512,TRE002,0205,2023-02-16,6.98
7513,TRE002,0207,2023-02-16,6.98
7514,OUL001,0220,2023-02-16,6.98
7515,OUL001,0222,2023-02-16,6.98
7516,OUL001,0231,2023-02-16,6.00
7517,OUL001,0232,2023-02-16,6.00
7518,OUL001,0233,2023-02-16,6.00
7519,OUL001,0235,2023-02-16,6.98
7520,OUL001,0237,2023-02-16,6.98
7521,HKI001,0002,2023-02-17,8.00
7522,HKI001,0003,2023-02-17,8.00
7523,HKI001,0013,2023-02-17,8.00
7524,HKI002,0032,2023-02-17,8.00
7525,HKI002,0033,2023-02-17,8.00
7526,HKI002,0043,2023-02-17,8.00
7527,HKI003,0062,2023-02-17,8.00
7528,HKI003,0063,2023-02-17,8.00
7529,HKI003,0073,2023-02-17,8.00
7530,TKU001,0092,2023-02-17,8.00
7531,TKU001,0093,2023-02-17,8.00
7532,TKU001,0103,2023-02-17,8.00
7533,TKU002,0122,2023-02-17,8.00
7534,TKU002,0123,2023-02-17,8.00
7535,TKU002,0133,2023-02-17,8.00
7536,TRE001,0152,2023-02-17,8.00
7537,TRE001,0153,2023-02-17,8.00
7538,TRE001,0163,2023-02-17,8.00
7539,TRE002,0182,2023-02-17,8.00
7540,TRE002,0183,2023-02-17,8.00
7541,TRE002,0193,2023-02-17,8.00
7542,OUL001,0212,2023-02-17,8.00
7543,OUL001,0213,2023-02-17,8.00
7544,OUL001,0223,2023-02-17,8.00
7545,HKI001,0017,2023-02-17,7.00
7546,HKI001,0018,2023-02-17,7.00
7547,HKI001,0028,2023-02-17,7.00
7548,HKI002,0047,2023-02-17,7.00
7549,HKI002,0048,2023-02-17,7.00
7550,HKI002,0058,2023-02-17,7.00
7551,HKI003,0077,2023-02-17,7.00
7552,HKI003,0078,2023-02-17,7.00
7553,HKI003,0088,2023-02-17,7.00
7554,TKU001,0107,2023-02-17,7.00
7555,TKU001,0108,2023-02-17,7.00
7556,TKU001,0118,2023-02-17,7.00
7557,TKU002,0137,2023-02-17,7.00
7558,TKU002,0138,2023-02-17,7.00
7559,TKU002,0148,2023-02-17,7.00
7560,TRE001,0167,2023-02-17,7.00
7561,TRE001,0168,2023-02-17,7.00
7562,TRE001,0178,2023-02-17,7.00
7563,TRE002,0197,2023-02-17,7.00
7564,TRE002,0198,2023-02-17,7.00
7565,TRE002,0208,2023-02-17,7.00
7566,OUL001,0227,2023-02-17,7.00
7567,OUL001,0228,2023-02-17,7.00
7568,OUL001,0238,2023-02-17,7.00
7569,HKI001,0004,2023-02-17,6.00
7570,HKI001,0006,2023-02-17,6.00
7571,HKI001,0019,2023-02-17,6.00
7572,HKI001,0021,2023-02-17,6.00
7573,HKI002,0034,2023-02-17,6.00
7574,HKI002,0036,2023-02-17,6.00
7575,HKI002,0049,2023-02-17,6.00
7576,HKI002,0051,2023-02-17,6.00
7577,HKI003,0064,2023-02-17,6.00
7578,HKI003,0066,2023-02-17,6.00
7579,HKI003,0079,2023-02-17,6.00
7580,HKI003,0081,2023-02-17,6.00
7581,TKU001,0094,2023-02-17,6.00
7582,TKU001,0096,2023-02-17,6.00
7583,TKU001,0109,2023-02-17,6.00
7584,TKU001,0111,2023-02-17,6.00
7585,TKU002,0124,2023-02-17,6.00
7586,TKU002,0126,2023-02-17,6.00
7587,TKU002,0139,2023-02-17,6.00
7588,TKU002,0141,2023-02-17,6.00
7589,TRE001,0154,2023-02-17,6.00
7590,TRE001,0156,2023-02-17,6.00
7591,TRE001,0169,2023-02-17,6.00
7592,TRE001,0171,2023-02-17,6.00
7593,TRE002,0184,2023-02-17,6.00
7594,TRE002,0186,2023-02-17,6.00
7595,TRE002,0199,2023-02-17,6.00
7596,TRE002,0201,2023-02-17,6.00
7597,OUL001,0214,2023-02-17,6.00
7598,OUL001,0216,2023-02-17,6.00
7599,OUL001,0229,2023-02-17,6.00
7600,OUL001,0231,2023-02-17,6.00
7601,HKI001,0008,2023-02-17,7.00
7602,HKI001,0009,2023-02-17,7.00
7603,HKI001,0014,2023-02-17,7.00
7604,HKI002,0038,2023-02-17,7.00
7605,HKI002,0039,2023-02-17,7.00
7606,HKI002,0044,2023-02-17,7.00
7607,HKI003,0068,2023-02-17,7.00
7608,HKI003,0069,2023-02-17,7.00
7609,HKI003,0074,2023-02-17,7.00
7610,TKU001,0098,2023-02-17,7.00
7611,TKU001,0099,2023-02-17,7.00
7612,TKU001,0104,2023-02-17,7.00
7613,TKU002,0128,2023-02-17,7.00
7614,TKU002,0129,2023-02-17,7.00
7615,TKU002,0134,2023-02-17,7.00
7616,TRE001,0158,2023-02-17,7.00
7617,TRE001,0159,2023-02-17,7.00
7618,TRE001,0164,2023-02-17,7.00
7619,TRE002,0188,2023-02-17,7.00
7620,TRE002,0189,2023-02-17,7.00
7621,TRE002,0194,2023-02-17,7.00
7622,OUL001,0218,2023-02-17,7.00
7623,OUL001,0219,2023-02-17,7.00
7624,OUL001,0224,2023-02-17,7.00
7625,HKI001,0010,2023-02-17,6.98
7626,HKI001,0012,2023-02-17,6.98
7627,HKI001,0023,2023-02-17,6.00
7628,HKI001,0024,2023-02-17,6.00
7629,HKI001,0025,2023-02-17,6.98
7630,HKI001,0027,2023-02-17,6.98
7631,HKI001,0029,2023-02-17,6.00
7632,HKI002,0040,2023-02-17,6.98
7633,HKI002,0042,2023-02-17,6.98
7634,HKI002,0053,2023-02-17,6.00
7635,HKI002,0054,2023-02-17,6.00
7636,HKI002,0055,2023-02-17,6.98
7637,HKI002,0057,2023-02-17,6.98
7638,HKI002,0059,2023-02-17,6.00
7639,HKI003,0070,2023-02-17,6.98
7640,HKI003,0072,2023-02-17,6.98
7641,HKI003,0083,2023-02-17,6.00
7642,HKI003,0084,2023-02-17,6.00
7643,HKI003,0085,2023-02-17,6.98
7644,HKI003,0087,2023-02-17,6.98
7645,HKI003,0089,2023-02-17,6.00
7646,TKU001,0100,2023-02-17,6.98
7647,TKU001,0102,2023-02-17,6.98
7648,TKU001,0113,2023-02-17,6.00
7649,TKU001,0114,2023-02-17,6.00
7650,TKU001,0115,2023-02-17,6.98
7651,TKU001,0117,2023-02-17,6.98
7652,TKU001,0119,2023-02-17,6.00
7653,TKU002,0130,2023-02-17,6.98
7654,TKU002,0132,2023-02-17,6.98
7655,TKU002,0143,2023-02-17,6.00
7656,TKU002,0144,2023-02-17,6.00
7657,TKU002,0145,2023-02-17,6.98
7658,TKU002,0147,2023-02-17,6.98
7659,TKU002,0149,2023-02-17,6.00
7660,TRE001,0160,2023-02-17,6.98
7661,TRE001,0162,2023-02-17,6.98
7662,TRE001,0173,2023-02-17,6.00
7663,TRE001,0174,2023-02-17,6.00
7664,TRE001,0175,2023-02-17,6.98
7665,TRE001,0177,2023-02-17,6.98
7666,TRE001,0179,2023-02-17,6.00
7667,TRE002,0190,2023-02-17,6.98
7668,TRE002,0192,2023-02-17,6.98
7669,TRE002,0203,2023-02-17,6.00
7670,TRE002,0204,2023-02-17,6.00
7671,TRE002,0205,2023-02-17,6.98
7672,TRE002,0207,2023-02-17,6.98
7673,TRE002,0209,2023-02-17,6.00
7674,OUL001,0220,2023-02-17,6.98
7675,OUL001,0222,2023-02-17,6.98
7676,OUL001,0233,2023-02-17,6.00
7677,OUL001,0234,2023-02-17,6.00
7678,OUL001,0235,2023-02-17,6.98
7679,OUL001,0237,2023-02-17,6.98
7680,OUL001,0239,2023-02-17,6.00
7681,HKI001,0002,2023-02-18,8.00
7682,HKI001,0003,2023-02-18,8.00
7683,HKI001,0013,2023-02-18,8.00
7684,HKI002,0032,2023-02-18,8.00
7685,HKI002,0033,2023-02-18,8.00
7686,HKI002,0043,2023-02-18,8.00
7687,HKI003,0062,2023-02-18,8.00
7688,HKI003,0063,2023-02-18,8.00
7689,HKI003,0073,2023-02-18,8.00
7690,TKU001,0092,2023-02-18,8.00
7691,TKU001,0093,2023-02-18,8.00
7692,TKU001,0103,2023-02-18,8.00
7693,TKU002,0122,2023-02-18,8.00
7694,TKU002,0123,2023-02-18,8.00
7695,TKU002,0133,2023-02-18,8.00
7696,TRE001,0152,2023-02-18,8.00
7697,TRE001,0153,2023-02-18,8.00
7698,TRE001,0163,2023-02-18,8.00
7699,TRE002,0182,2023-02-18,8.00
7700,TRE002,0183,2023-02-18,8.00
7701,TRE002,0193,2023-02-18,8.00
7702,OUL001,0212,2023-02-18,8.00
7703,OUL001,0213,2023-02-18,8.00
7704,OUL001,0223,2023-02-18,8.00
7705,HKI001,0017,2023-02-18,7.00
7706,HKI001,0018,2023-02-18,7.00
7707,HKI001,0028,2023-02-18,7.00
7708,HKI002,0047,2023-02-18,7.00
7709,HKI002,0048,2023-02-18,7.00
7710,HKI002,0058,2023-02-18,7.00
7711,HKI003,0077,2023-02-18,7.00
7712,HKI003,0078,2023-02-18,7.00
7713,HKI003,0088,2023-02-18,7.00
7714,TKU001,0107,2023-02-18,7.00
7715,TKU001,0108,2023-02-18,7.00
7716,TKU001,0118,2023-02-18,7.00
7717,TKU002,0137,2023-02-18,7.00
7718,TKU002,0138,2023-02-18,7.00
7719,TKU002,0148,2023-02-18,7.00
7720,TRE001,0167,2023-02-18,7.00
7721,TRE001,0168,2023-02-18,7.00
7722,TRE001,0178,2023-02-18,7.00
7723,TRE002,0197,2023-02-18,7.00
7724,TRE002,0198,2023-02-18,7.00
7725,TRE002,0208,2023-02-18,7.00
7726,OUL001,0227,2023-02-18,7.00
7727,OUL001,0228,2023-02-18,7.00
7728,OUL001,0238,2023-02-18,7.00
7729,HKI001,0006,2023-02-18,6.00
7730,HKI001,0014,2023-02-18,6.00
7731,HKI001,0021,2023-02-18,6.00
7732,HKI001,0029,2023-02-18,6.00
7733,HKI002,0036,2023-02-18,6.00
7734,HKI002,0044,2023-02-18,6.00
7735,HKI002,0051,2023-02-18,6.00
7736,HKI002,0059,2023-02-18,6.00
7737,HKI003,0066,2023-02-18,6.00
7738,HKI003,0074,2023-02-18,6.00
7739,HKI003,0081,2023-02-18,6.00
