row_id,employee_id,start_time,end_time,hours_worked
8599,0063,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8600,0074,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8601,0076,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8602,0077,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8603,0078,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8604,0079,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8605,0089,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8606,0093,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8607,0104,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8608,0106,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8609,0107,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8610,0108,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8611,0109,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8612,0119,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8613,0123,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8614,0134,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8615,0136,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8616,0137,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8617,0138,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8618,0139,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8619,0149,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8620,0153,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8621,0164,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8622,0166,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8623,0167,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8624,0168,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8625,0169,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8626,0179,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8627,0183,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8628,0194,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8629,0196,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8630,0197,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8631,0198,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8632,0199,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8633,0209,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8634,0213,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8635,0224,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8636,0226,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8637,0227,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8638,0228,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8639,0229,2023-02-23 17:00:00,2023-02-23 23:00:00,6.00
8640,0239,2023-02-23 17:00:00,2023-02-23 23:59:00,6.98
8641,0008,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8642,0009,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8643,0012,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8644,0038,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8645,0039,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8646,0042,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8647,0068,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8648,0069,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8649,0072,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8650,0098,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8651,0099,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8652,0102,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8653,0128,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8654,0129,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8655,0132,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8656,0158,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8657,0159,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8658,0162,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8659,0188,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8660,0189,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8661,0192,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8662,0218,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8663,0219,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8664,0222,2023-02-24 08:00:00,2023-02-24 16:00:00,8.00
8665,0023,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8666,0024,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8667,0027,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8668,0053,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8669,0054,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8670,0057,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8671,0083,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8672,0084,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8673,0087,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8674,0113,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8675,0114,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8676,0117,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8677,0143,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8678,0144,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8679,0147,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8680,0173,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8681,0174,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8682,0177,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8683,0203,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8684,0204,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8685,0207,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8686,0233,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8687,0234,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8688,0237,2023-02-24 10:00:00,2023-02-24 17:00:00,7.00
8689,0002,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8690,0010,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8691,0017,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8692,0025,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8693,0032,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8694,0040,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8695,0047,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8696,0055,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8697,0062,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8698,0070,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8699,0077,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8700,0085,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8701,0092,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8702,0100,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8703,0107,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8704,0115,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8705,0122,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8706,0130,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8707,0137,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8708,0145,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8709,0152,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8710,0160,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8711,0167,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8712,0175,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8713,0182,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8714,0190,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8715,0197,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8716,0205,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8717,0212,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8718,0220,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8719,0227,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8720,0235,2023-02-24 11:00:00,2023-02-24 17:00:00,6.00
8721,0004,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8722,0006,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8723,0011,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8724,0034,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8725,0036,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8726,0041,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8727,0064,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8728,0066,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8729,0071,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8730,0094,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8731,0096,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8732,0101,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8733,0124,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8734,0126,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8735,0131,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8736,0154,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8737,0156,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8738,0161,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8739,0184,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8740,0186,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8741,0191,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8742,0214,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8743,0216,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8744,0221,2023-02-24 16:00:00,2023-02-24 23:00:00,7.00
8745,0003,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8746,0014,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8747,0018,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8748,0019,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8749,0021,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8750,0026,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8751,0029,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8752,0033,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8753,0044,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8754,0048,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8755,0049,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8756,0051,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8757,0056,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8758,0059,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8759,0063,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8760,0074,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8761,0078,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8762,0079,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8763,0081,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8764,0086,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8765,0089,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8766,0093,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8767,0104,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8768,0108,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8769,0109,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8770,0111,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8771,0116,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8772,0119,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8773,0123,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8774,0134,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8775,0138,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8776,0139,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8777,0141,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8778,0146,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8779,0149,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8780,0153,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8781,0164,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8782,0168,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8783,0169,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8784,0171,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8785,0176,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8786,0179,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8787,0183,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8788,0194,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8789,0198,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8790,0199,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8791,0201,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8792,0206,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8793,0209,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8794,0213,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8795,0224,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8796,0228,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8797,0229,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8798,0231,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8799,0236,2023-02-24 17:00:00,2023-02-24 23:00:00,6.00
8800,0239,2023-02-24 17:00:00,2023-02-24 23:59:00,6.98
8801,0008,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8802,0009,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8803,0012,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8804,0038,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8805,0039,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8806,0042,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8807,0068,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8808,0069,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8809,0072,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8810,0098,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8811,0099,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8812,0102,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8813,0128,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8814,0129,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8815,0132,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8816,0158,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8817,0159,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8818,0162,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8819,0188,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8820,0189,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8821,0192,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8822,0218,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8823,0219,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8824,0222,2023-02-25 08:00:00,2023-02-25 16:00:00,8.00
8825,0023,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8826,0024,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8827,0027,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8828,0053,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8829,0054,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8830,0057,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8831,0083,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8832,0084,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8833,0087,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8834,0113,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8835,0114,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8836,0117,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8837,0143,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8838,0144,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8839,0147,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8840,0173,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8841,0174,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8842,0177,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8843,0203,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8844,0204,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8845,0207,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8846,0233,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8847,0234,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8848,0237,2023-02-25 10:00:00,2023-02-25 17:00:00,7.00
8849,0002,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8850,0011,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8851,0017,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8852,0026,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8853,0032,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8854,0041,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8855,0047,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8856,0056,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8857,0062,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8858,0071,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8859,0077,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8860,0086,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8861,0092,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8862,0101,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8863,0107,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8864,0116,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8865,0122,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8866,0131,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8867,0137,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8868,0146,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8869,0152,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8870,0161,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8871,0167,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8872,0176,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8873,0182,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8874,0191,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8875,0197,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8876,0206,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8877,0212,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8878,0221,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8879,0227,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8880,0236,2023-02-25 11:00:00,2023-02-25 17:00:00,6.00
8881,0003,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8882,0004,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8883,0006,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8884,0033,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8885,0034,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8886,0036,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8887,0063,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8888,0064,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8889,0066,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8890,0093,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8891,0094,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8892,0096,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8893,0123,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8894,0124,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8895,0126,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8896,0153,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8897,0154,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8898,0156,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8899,0183,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8900,0184,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8901,0186,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8902,0213,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8903,0214,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8904,0216,2023-02-25 16:00:00,2023-02-25 23:00:00,7.00
8905,0005,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8906,0014,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8907,0018,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8908,0019,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8909,0020,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8910,0021,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8911,0029,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8912,0035,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8913,0044,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8914,0048,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8915,0049,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8916,0050,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8917,0051,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8918,0059,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8919,0065,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8920,0074,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8921,0078,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8922,0079,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8923,0080,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8924,0081,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8925,0089,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8926,0095,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8927,0104,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8928,0108,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8929,0109,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8930,0110,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8931,0111,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8932,0119,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8933,0125,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8934,0134,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8935,0138,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8936,0139,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8937,0140,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8938,0141,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8939,0149,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8940,0155,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8941,0164,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8942,0168,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8943,0169,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8944,0170,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8945,0171,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8946,0179,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8947,0185,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8948,0194,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8949,0198,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8950,0199,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8951,0200,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8952,0201,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8953,0209,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8954,0215,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8955,0224,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8956,0228,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8957,0229,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8958,0230,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8959,0231,2023-02-25 17:00:00,2023-02-25 23:00:00,6.00
8960,0239,2023-02-25 17:00:00,2023-02-25 23:59:00,6.98
8961,0004,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8962,0005,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8963,0010,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8964,0034,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8965,0035,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8966,0040,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8967,0064,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8968,0065,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8969,0070,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8970,0094,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8971,0095,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8972,0100,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8973,0124,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8974,0125,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8975,0130,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8976,0154,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8977,0155,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8978,0160,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8979,0184,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8980,0185,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8981,0190,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8982,0214,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8983,0215,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8984,0220,2023-02-26 08:00:00,2023-02-26 16:00:00,8.00
8985,0019,2023-02-26 10:00:00,2023-02-26 17:00:00,7.00
8986,0020,2023-02-26 10:00:00,2023-02-26 17:00:00,7.00
