date,activity,time,restaurant_id,employee_id
2023-01-27,in,17:00,HKI001,0024
2023-01-27,in,17:00,HKI001,0025
2023-01-27,in,17:00,HKI001,0027
2023-01-27,in,17:00,HKI001,0029
2023-01-27,out,17:00,HKI001,0004
2023-01-27,out,17:00,HKI001,0006
2023-01-27,out,17:00,HKI001,0017
2023-01-27,out,17:00,HKI001,0018
2023-01-27,out,17:00,HKI001,0019
2023-01-27,out,17:00,HKI001,0021
2023-01-27,out,17:00,HKI001,0028
2023-01-27,in,17:00,HKI002,0040
2023-01-27,in,17:00,HKI002,0042
2023-01-27,in,17:00,HKI002,0053
2023-01-27,in,17:00,HKI002,0054
2023-01-27,in,17:00,HKI002,0055
2023-01-27,in,17:00,HKI002,0057
2023-01-27,in,17:00,HKI002,0059
2023-01-27,out,17:00,HKI002,0034
2023-01-27,out,17:00,HKI002,0036
2023-01-27,out,17:00,HKI002,0047
2023-01-27,out,17:00,HKI002,0048
2023-01-27,out,17:00,HKI002,0049
2023-01-27,out,17:00,HKI002,0051
2023-01-27,out,17:00,HKI002,0058
2023-01-27,in,17:00,HKI003,0070
2023-01-27,in,17:00,HKI003,0072
2023-01-27,in,17:00,HKI003,0083
2023-01-27,in,17:00,HKI003,0084
2023-01-27,in,17:00,HKI003,0085
2023-01-27,in,17:00,HKI003,0087
2023-01-27,in,17:00,HKI003,0089
2023-01-27,out,17:00,HKI003,0064
2023-01-27,out,17:00,HKI003,0066
2023-01-27,out,17:00,HKI003,0077
2023-01-27,out,17:00,HKI003,0078
2023-01-27,out,17:00,HKI003,0079
2023-01-27,out,17:00,HKI003,0081
2023-01-27,out,17:00,HKI003,0088
2023-01-27,in,17:00,TKU001,0100
2023-01-27,in,17:00,TKU001,0102
2023-01-27,in,17:00,TKU001,0113
2023-01-27,in,17:00,TKU001,0114
2023-01-27,in,17:00,TKU001,0115
2023-01-27,in,17:00,TKU001,0117
2023-01-27,in,17:00,TKU001,0119
2023-01-27,out,17:00,TKU001,0094
2023-01-27,out,17:00,TKU001,0096
2023-01-27,out,17:00,TKU001,0107
2023-01-27,out,17:00,TKU001,0108
2023-01-27,out,17:00,TKU001,0109
2023-01-27,out,17:00,TKU001,0111
2023-01-27,out,17:00,TKU001,0118
2023-01-27,in,17:00,TKU002,0130
2023-01-27,in,17:00,TKU002,0132
2023-01-27,in,17:00,TKU002,0143
2023-01-27,in,17:00,TKU002,0144
2023-01-27,in,17:00,TKU002,0145
2023-01-27,in,17:00,TKU002,0147
2023-01-27,in,17:00,TKU002,0149
2023-01-27,out,17:00,TKU002,0124
2023-01-27,out,17:00,TKU002,0126
2023-01-27,out,17:00,TKU002,0137
2023-01-27,out,17:00,TKU002,0138
2023-01-27,out,17:00,TKU002,0139
2023-01-27,out,17:00,TKU002,0141
2023-01-27,out,17:00,TKU002,0148
2023-01-27,in,17:00,TRE001,0160
2023-01-27,in,17:00,TRE001,0162
2023-01-27,in,17:00,TRE001,0173
2023-01-27,in,17:00,TRE001,0174
2023-01-27,in,17:00,TRE001,0175
2023-01-27,in,17:00,TRE001,0177
2023-01-27,in,17:00,TRE001,0179
2023-01-27,out,17:00,TRE001,0154
2023-01-27,out,17:00,TRE001,0156
2023-01-27,out,17:00,TRE001,0167
2023-01-27,out,17:00,TRE001,0168
2023-01-27,out,17:00,TRE001,0169
2023-01-27,out,17:00,TRE001,0171
2023-01-27,out,17:00,TRE001,0178
2023-01-27,in,17:00,TRE002,0190
2023-01-27,in,17:00,TRE002,0192
2023-01-27,in,17:00,TRE002,0203
2023-01-27,in,17:00,TRE002,0204
2023-01-27,in,17:00,TRE002,0205
2023-01-27,in,17:00,TRE002,0207
2023-01-27,in,17:00,TRE002,0209
2023-01-27,out,17:00,TRE002,0184
2023-01-27,out,17:00,TRE002,0186
2023-01-27,out,17:00,TRE002,0197
2023-01-27,out,17:00,TRE002,0198
2023-01-27,out,17:00,TRE002,0199
2023-01-27,out,17:00,TRE002,0201
2023-01-27,out,17:00,TRE002,0208
2023-01-27,in,17:00,OUL001,0220
2023-01-27,in,17:00,OUL001,0222
2023-01-27,in,17:00,OUL001,0233
2023-01-27,in,17:00,OUL001,0234
2023-01-27,in,17:00,OUL001,0235
2023-01-27,in,17:00,OUL001,0237
2023-01-27,in,17:00,OUL001,0239
2023-01-27,out,17:00,OUL001,0214
2023-01-27,out,17:00,OUL001,0216
2023-01-27,out,17:00,OUL001,0227
2023-01-27,out,17:00,OUL001,0228
2023-01-27,out,17:00,OUL001,0229
2023-01-27,out,17:00,OUL001,0231
2023-01-27,out,17:00,OUL001,0238
2023-01-27,out,23:00,HKI001,0008
2023-01-27,out,23:00,HKI001,0009
2023-01-27,out,23:00,HKI001,0014
2023-01-27,out,23:00,HKI001,0023
2023-01-27,out,23:00,HKI001,0024
2023-01-27,out,23:00,HKI001,0029
2023-01-27,out,23:00,HKI002,0038
2023-01-27,out,23:00,HKI002,0039
2023-01-27,out,23:00,HKI002,0044
2023-01-27,out,23:00,HKI002,0053
2023-01-27,out,23:00,HKI002,0054
2023-01-27,out,23:00,HKI002,0059
2023-01-27,out,23:00,HKI003,0068
2023-01-27,out,23:00,HKI003,0069
2023-01-27,out,23:00,HKI003,0074
2023-01-27,out,23:00,HKI003,0083
2023-01-27,out,23:00,HKI003,0084
2023-01-27,out,23:00,HKI003,0089
2023-01-27,out,23:00,TKU001,0098
2023-01-27,out,23:00,TKU001,0099
2023-01-27,out,23:00,TKU001,0104
2023-01-27,out,23:00,TKU001,0113
2023-01-27,out,23:00,TKU001,0114
2023-01-27,out,23:00,TKU001,0119
2023-01-27,out,23:00,TKU002,0128
2023-01-27,out,23:00,TKU002,0129
2023-01-27,out,23:00,TKU002,0134
2023-01-27,out,23:00,TKU002,0143
2023-01-27,out,23:00,TKU002,0144
2023-01-27,out,23:00,TKU002,0149
2023-01-27,out,23:00,TRE001,0158
2023-01-27,out,23:00,TRE001,0159
2023-01-27,out,23:00,TRE001,0164
2023-01-27,out,23:00,TRE001,0173
2023-01-27,out,23:00,TRE001,0174
2023-01-27,out,23:00,TRE001,0179
2023-01-27,out,23:00,TRE002,0188
2023-01-27,out,23:00,TRE002,0189
2023-01-27,out,23:00,TRE002,0194
2023-01-27,out,23:00,TRE002,0203
2023-01-27,out,23:00,TRE002,0204
2023-01-27,out,23:00,TRE002,0209
2023-01-27,out,23:00,OUL001,0218
2023-01-27,out,23:00,OUL001,0219
2023-01-27,out,23:00,OUL001,0224
2023-01-27,out,23:00,OUL001,0233
2023-01-27,out,23:00,OUL001,0234
2023-01-27,out,23:00,OUL001,0239
2023-01-27,out,23:59,HKI001,0010
2023-01-27,out,23:59,HKI001,0012
2023-01-27,out,23:59,HKI001,0025
2023-01-27,out,23:59,HKI001,0027
2023-01-27,out,23:59,HKI002,0040
2023-01-27,out,23:59,HKI002,0042
2023-01-27,out,23:59,HKI002,0055
2023-01-27,out,23:59,HKI002,0057
2023-01-27,out,23:59,HKI003,0070
2023-01-27,out,23:59,HKI003,0072
2023-01-27,out,23:59,HKI003,0085
2023-01-27,out,23:59,HKI003,0087
2023-01-27,out,23:59,TKU001,0100
2023-01-27,out,23:59,TKU001,0102
2023-01-27,out,23:59,TKU001,0115
2023-01-27,out,23:59,TKU001,0117
2023-01-27,out,23:59,TKU002,0130
2023-01-27,out,23:59,TKU002,0132
2023-01-27,out,23:59,TKU002,0145
2023-01-27,out,23:59,TKU002,0147
2023-01-27,out,23:59,TRE001,0160
2023-01-27,out,23:59,TRE001,0162
2023-01-27,out,23:59,TRE001,0175
2023-01-27,out,23:59,TRE001,0177
2023-01-27,out,23:59,TRE002,0190
2023-01-27,out,23:59,TRE002,0192
2023-01-27,out,23:59,TRE002,0205
2023-01-27,out,23:59,TRE002,0207
2023-01-27,out,23:59,OUL001,0220
2023-01-27,out,23:59,OUL001,0222
2023-01-27,out,23:59,OUL001,0235
2023-01-27,out,23:59,OUL001,0237
2023-01-28,in,08:00,HKI001,0002
2023-01-28,in,08:00,HKI001,0003
2023-01-28,in,08:00,HKI001,0013
2023-01-28,in,08:00,HKI002,0032
2023-01-28,in,08:00,HKI002,0033
2023-01-28,in,08:00,HKI002,0043
2023-01-28,in,08:00,HKI003,0062
2023-01-28,in,08:00,HKI003,0063
2023-01-28,in,08:00,HKI003,0073
2023-01-28,in,08:00,TKU001,0092
2023-01-28,in,08:00,TKU001,0093
2023-01-28,in,08:00,TKU001,0103
2023-01-28,in,08:00,TKU002,0122
2023-01-28,in,08:00,TKU002,0123
2023-01-28,in,08:00,TKU002,0133
2023-01-28,in,08:00,TRE001,0152
2023-01-28,in,08:00,TRE001,0153
2023-01-28,in,08:00,TRE001,0163
2023-01-28,in,08:00,TRE002,0182
2023-01-28,in,08:00,TRE002,0183
2023-01-28,in,08:00,TRE002,0193
2023-01-28,in,08:00,OUL001,0212
2023-01-28,in,08:00,OUL001,0213
2023-01-28,in,08:00,OUL001,0223
2023-01-28,in,10:00,HKI001,0017
2023-01-28,in,10:00,HKI001,0018
2023-01-28,in,10:00,HKI001,0028
2023-01-28,in,10:00,HKI002,0047
2023-01-28,in,10:00,HKI002,0048
2023-01-28,in,10:00,HKI002,0058
2023-01-28,in,10:00,HKI003,0077
2023-01-28,in,10:00,HKI003,0078
2023-01-28,in,10:00,HKI003,0088
2023-01-28,in,10:00,TKU001,0107
2023-01-28,in,10:00,TKU001,0108
2023-01-28,in,10:00,TKU001,0118
2023-01-28,in,10:00,TKU002,0137
2023-01-28,in,10:00,TKU002,0138
2023-01-28,in,10:00,TKU002,0148
2023-01-28,in,10:00,TRE001,0167
2023-01-28,in,10:00,TRE001,0168
2023-01-28,in,10:00,TRE001,0178
2023-01-28,in,10:00,TRE002,0197
2023-01-28,in,10:00,TRE002,0198
2023-01-28,in,10:00,TRE002,0208
2023-01-28,in,10:00,OUL001,0227
2023-01-28,in,10:00,OUL001,0228
2023-01-28,in,10:00,OUL001,0238
2023-01-28,in,11:00,HKI001,0006
2023-01-28,in,11:00,HKI001,0014
2023-01-28,in,11:00,HKI001,0021
2023-01-28,in,11:00,HKI001,0029
2023-01-28,in,11:00,HKI002,0036
2023-01-28,in,11:00,HKI002,0044
2023-01-28,in,11:00,HKI002,0051
2023-01-28,in,11:00,HKI002,0059
2023-01-28,in,11:00,HKI003,0066
2023-01-28,in,11:00,HKI003,0074
2023-01-28,in,11:00,HKI003,0081
2023-01-28,in,11:00,HKI003,0089
2023-01-28,in,11:00,TKU001,0096
2023-01-28,in,11:00,TKU001,0104
2023-01-28,in,11:00,TKU001,0111
2023-01-28,in,11:00,TKU001,0119
2023-01-28,in,11:00,TKU002,0126
2023-01-28,in,11:00,TKU002,0134
2023-01-28,in,11:00,TKU002,0141
2023-01-28,in,11:00,TKU002,0149
2023-01-28,in,11:00,TRE001,0156
2023-01-28,in,11:00,TRE001,0164
2023-01-28,in,11:00,TRE001,0171
2023-01-28,in,11:00,TRE001,0179
2023-01-28,in,11:00,TRE002,0186
2023-01-28,in,11:00,TRE002,0194
2023-01-28,in,11:00,TRE002,0201
2023-01-28,in,11:00,TRE002,0209
2023-01-28,in,11:00,OUL001,0216
2023-01-28,in,11:00,OUL001,0224
2023-01-28,in,11:00,OUL001,0231
2023-01-28,in,11:00,OUL001,0239
2023-01-28,in,16:00,HKI001,0008
2023-01-28,in,16:00,HKI001,0009
2023-01-28,in,16:00,HKI001,0010
2023-01-28,out,16:00,HKI001,0002
2023-01-28,out,16:00,HKI001,0003
2023-01-28,out,16:00,HKI001,0013
2023-01-28,in,16:00,HKI002,0038
2023-01-28,in,16:00,HKI002,0039
2023-01-28,in,16:00,HKI002,0040
2023-01-28,out,16:00,HKI002,0032
2023-01-28,out,16:00,HKI002,0033
2023-01-28,out,16:00,HKI002,0043
2023-01-28,in,16:00,HKI003,0068
2023-01-28,in,16:00,HKI003,0069
2023-01-28,in,16:00,HKI003,0070
2023-01-28,out,16:00,HKI003,0062
2023-01-28,out,16:00,HKI003,0063
2023-01-28,out,16:00,HKI003,0073
2023-01-28,in,16:00,TKU001,0098
2023-01-28,in,16:00,TKU001,0099
2023-01-28,in,16:00,TKU001,0100
2023-01-28,out,16:00,TKU001,0092
2023-01-28,out,16:00,TKU001,0093
2023-01-28,out,16:00,TKU001,0103
2023-01-28,in,16:00,TKU002,0128
2023-01-28,in,16:00,TKU002,0129
2023-01-28,in,16:00,TKU002,0130
2023-01-28,out,16:00,TKU002,0122
2023-01-28,out,16:00,TKU002,0123
2023-01-28,out,16:00,TKU002,0133
2023-01-28,in,16:00,TRE001,0158
2023-01-28,in,16:00,TRE001,0159
2023-01-28,in,16:00,TRE001,0160
2023-01-28,out,16:00,TRE001,0152
2023-01-28,out,16:00,TRE001,0153
2023-01-28,out,16:00,TRE001,0163
2023-01-28,in,16:00,TRE002,0188
2023-01-28,in,16:00,TRE002,0189
2023-01-28,in,16:00,TRE002,0190
2023-01-28,out,16:00,TRE002,0182
2023-01-28,out,16:00,TRE002,0183
2023-01-28,out,16:00,TRE002,0193
2023-01-28,in,16:00,OUL001,0218
2023-01-28,in,16:00,OUL001,0219
2023-01-28,in,16:00,OUL001,0220
2023-01-28,out,16:00,OUL001,0212
2023-01-28,out,16:00,OUL001,0213
2023-01-28,out,16:00,OUL001,0223
2023-01-28,in,17:00,HKI001,0011
2023-01-28,in,17:00,HKI001,0012
2023-01-28,in,17:00,HKI001,0023
2023-01-28,in,17:00,HKI001,0024
2023-01-28,in,17:00,HKI001,0025
2023-01-28,in,17:00,HKI001,0026
2023-01-28,in,17:00,HKI001,0027
2023-01-28,out,17:00,HKI001,0006
2023-01-28,out,17:00,HKI001,0014
2023-01-28,out,17:00,HKI001,0017
2023-01-28,out,17:00,HKI001,0018
2023-01-28,out,17:00,HKI001,0021
2023-01-28,out,17:00,HKI001,0028
2023-01-28,out,17:00,HKI001,0029
2023-01-28,in,17:00,HKI002,0041
2023-01-28,in,17:00,HKI002,0042
2023-01-28,in,17:00,HKI002,0053
2023-01-28,in,17:00,HKI002,0054
2023-01-28,in,17:00,HKI002,0055
2023-01-28,in,17:00,HKI002,0056
2023-01-28,in,17:00,HKI002,0057
2023-01-28,out,17:00,HKI002,0036
2023-01-28,out,17:00,HKI002,0044
2023-01-28,out,17:00,HKI002,0047
2023-01-28,out,17:00,HKI002,0048
2023-01-28,out,17:00,HKI002,0051
2023-01-28,out,17:00,HKI002,0058
2023-01-28,out,17:00,HKI002,0059
2023-01-28,in,17:00,HKI003,0071
2023-01-28,in,17:00,HKI003,0072
2023-01-28,in,17:00,HKI003,0083
2023-01-28,in,17:00,HKI003,0084
2023-01-28,in,17:00,HKI003,0085
2023-01-28,in,17:00,HKI003,0086
2023-01-28,in,17:00,HKI003,0087
2023-01-28,out,17:00,HKI003,0066
2023-01-28,out,17:00,HKI003,0074
2023-01-28,out,17:00,HKI003,0077
2023-01-28,out,17:00,HKI003,0078
2023-01-28,out,17:00,HKI003,0081
2023-01-28,out,17:00,HKI003,0088
2023-01-28,out,17:00,HKI003,0089
2023-01-28,in,17:00,TKU001,0101
2023-01-28,in,17:00,TKU001,0102
2023-01-28,in,17:00,TKU001,0113
2023-01-28,in,17:00,TKU001,0114
2023-01-28,in,17:00,TKU001,0115
2023-01-28,in,17:00,TKU001,0116
2023-01-28,in,17:00,TKU001,0117
2023-01-28,out,17:00,TKU001,0096
2023-01-28,out,17:00,TKU001,0104
2023-01-28,out,17:00,TKU001,0107
2023-01-28,out,17:00,TKU001,0108
2023-01-28,out,17:00,TKU001,0111
2023-01-28,out,17:00,TKU001,0118
2023-01-28,out,17:00,TKU001,0119
2023-01-28,in,17:00,TKU002,0131
2023-01-28,in,17:00,TKU002,0132
2023-01-28,in,17:00,TKU002,0143
2023-01-28,in,17:00,TKU002,0144
2023-01-28,in,17:00,TKU002,0145
2023-01-28,in,17:00,TKU002,0146
2023-01-28,in,17:00,TKU002,0147
2023-01-28,out,17:00,TKU002,0126
2023-01-28,out,17:00,TKU002,0134
2023-01-28,out,17:00,TKU002,0137
2023-01-28,out,17:00,TKU002,0138
2023-01-28,out,17:00,TKU002,0141
2023-01-28,out,17:00,TKU002,0148
2023-01-28,out,17:00,TKU002,0149
2023-01-28,in,17:00,TRE001,0161
2023-01-28,in,17:00,TRE001,0162
2023-01-28,in,17:00,TRE001,0173
2023-01-28,in,17:00,TRE001,0174
2023-01-28,in,17:00,TRE001,0175
2023-01-28,in,17:00,TRE001,0176
2023-01-28,in,17:00,TRE001,0177
2023-01-28,out,17:00,TRE001,0156
2023-01-28,out,17:00,TRE001,0164
2023-01-28,out,17:00,TRE001,0167
2023-01-28,out,17:00,TRE001,0168
2023-01-28,out,17:00,TRE001,0171
2023-01-28,out,17:00,TRE001,0178
2023-01-28,out,17:00,TRE001,0179
2023-01-28,in,17:00,TRE002,0191
2023-01-28,in,17:00,TRE002,0192
2023-01-28,in,17:00,TRE002,0203
2023-01-28,in,17:00,TRE002,0204
2023-01-28,in,17:00,TRE002,0205
2023-01-28,in,17:00,TRE002,0206
2023-01-28,in,17:00,TRE002,0207
2023-01-28,out,17:00,TRE002,0186
2023-01-28,out,17:00,TRE002,0194
2023-01-28,out,17:00,TRE002,0197
2023-01-28,out,17:00,TRE002,0198
2023-01-28,out,17:00,TRE002,0201
2023-01-28,out,17:00,TRE002,0208
2023-01-28,out,17:00,TRE002,0209
2023-01-28,in,17:00,OUL001,0221
2023-01-28,in,17:00,OUL001,0222
2023-01-28,in,17:00,OUL001,0233
2023-01-28,in,17:00,OUL001,0234
2023-01-28,in,17:00,OUL001,0235
2023-01-28,in,17:00,OUL001,0236
2023-01-28,in,17:00,OUL001,0237
2023-01-28,out,17:00,OUL001,0216
2023-01-28,out,17:00,OUL001,0224
2023-01-28,out,17:00,OUL001,0227
2023-01-28,out,17:00,OUL001,0228
2023-01-28,out,17:00,OUL001,0231
2023-01-28,out,17:00,OUL001,0238
2023-01-28,out,17:00,OUL001,0239
2023-01-28,out,23:00,HKI001,0008
2023-01-28,out,23:00,HKI001,0009
2023-01-28,out,23:00,HKI001,0010
2023-01-28,out,23:00,HKI001,0023
2023-01-28,out,23:00,HKI001,0024
2023-01-28,out,23:00,HKI001,0025
2023-01-28,out,23:00,HKI002,0038
2023-01-28,out,23:00,HKI002,0039
2023-01-28,out,23:00,HKI002,0040
2023-01-28,out,23:00,HKI002,0053
2023-01-28,out,23:00,HKI002,0054
2023-01-28,out,23:00,HKI002,0055
2023-01-28,out,23:00,HKI003,0068
2023-01-28,out,23:00,HKI003,0069
2023-01-28,out,23:00,HKI003,0070
2023-01-28,out,23:00,HKI003,0083
2023-01-28,out,23:00,HKI003,0084
2023-01-28,out,23:00,HKI003,0085
2023-01-28,out,23:00,TKU001,0098
2023-01-28,out,23:00,TKU001,0099
2023-01-28,out,23:00,TKU001,0100
2023-01-28,out,23:00,TKU001,0113
2023-01-28,out,23:00,TKU001,0114
2023-01-28,out,23:00,TKU001,0115
2023-01-28,out,23:00,TKU002,0128
2023-01-28,out,23:00,TKU002,0129
2023-01-28,out,23:00,TKU002,0130
2023-01-28,out,23:00,TKU002,0143
2023-01-28,out,23:00,TKU002,0144
2023-01-28,out,23:00,TKU002,0145
2023-01-28,out,23:00,TRE001,0158
2023-01-28,out,23:00,TRE001,0159
2023-01-28,out,23:00,TRE001,0160
2023-01-28,out,23:00,TRE001,0173
2023-01-28,out,23:00,TRE001,0174
2023-01-28,out,23:00,TRE001,0175
2023-01-28,out,23:00,TRE002,0188
2023-01-28,out,23:00,TRE002,0189
2023-01-28,out,23:00,TRE002,0190
2023-01-28,out,23:00,TRE002,0203
2023-01-28,out,23:00,TRE002,0204
2023-01-28,out,23:00,TRE002,0205
2023-01-28,out,23:00,OUL001,0218
2023-01-28,out,23:00,OUL001,0219
2023-01-28,out,23:00,OUL001,0220
2023-01-28,out,23:00,OUL001,0233
2023-01-28,out,23:00,OUL001,0234
2023-01-28,out,23:00,OUL001,0235
2023-01-28,out,23:59,HKI001,0011
2023-01-28,out,23:59,HKI001,0012
2023-01-28,out,23:59,HKI001,0026
2023-01-28,out,23:59,HKI001,0027
2023-01-28,out,23:59,HKI002,0041
2023-01-28,out,23:59,HKI002,0042
2023-01-28,out,23:59,HKI002,0056
2023-01-28,out,23:59,HKI002,0057
2023-01-28,out,23:59,HKI003,0071
2023-01-28,out,23:59,HKI003,0072
2023-01-28,out,23:59,HKI003,0086
2023-01-28,out,23:59,HKI003,0087
2023-01-28,out,23:59,TKU001,0101
2023-01-28,out,23:59,TKU001,0102
2023-01-28,out,23:59,TKU001,0116
2023-01-28,out,23:59,TKU001,0117
2023-01-28,out,23:59,TKU002,0131
2023-01-28,out,23:59,TKU002,0132
2023-01-28,out,23:59,TKU002,0146
2023-01-28,out,23:59,TKU002,0147
2023-01-28,out,23:59,TRE001,0161
2023-01-28,out,23:59,TRE001,0162
2023-01-28,out,23:59,TRE001,0176
2023-01-28,out,23:59,TRE001,0177
2023-01-28,out,23:59,TRE002,0191
2023-01-28,out,23:59,TRE002,0192
2023-01-28,out,23:59,TRE002,0206
2023-01-28,out,23:59,TRE002,0207
2023-01-28,out,23:59,OUL001,0221
2023-01-28,out,23:59,OUL001,0222
2023-01-28,out,23:59,OUL001,0236
2023-01-28,out,23:59,OUL001,0237
2023-01-29,in,08:00,HKI001,0007
2023-01-29,in,08:00,HKI001,0008
2023-01-29,in,08:00,HKI001,0012
2023-01-29,in,08:00,HKI002,0037
2023-01-29,in,08:00,HKI002,0038
2023-01-29,in,08:00,HKI002,0042
2023-01-29,in,08:00,HKI003,0067
2023-01-29,in,08:00,HKI003,0068
2023-01-29,in,08:00,HKI003,0072
2023-01-29,in,08:00,TKU001,0097
2023-01-29,in,08:00,TKU001,0098
2023-01-29,in,08:00,TKU001,0102
2023-01-29,in,08:00,TKU002,0127
2023-01-29,in,08:00,TKU002,0128
2023-01-29,in,08:00,TKU002,0132
2023-01-29,in,08:00,TRE001,0157
2023-01-29,in,08:00,TRE001,0158
2023-01-29,in,08:00,TRE001,0162
2023-01-29,in,08:00,TRE002,0187
2023-01-29,in,08:00,TRE002,0188
2023-01-29,in,08:00,TRE002,0192
2023-01-29,in,08:00,OUL001,0217
2023-01-29,in,08:00,OUL001,0218
2023-01-29,in,08:00,OUL001,0222
2023-01-29,in,10:00,HKI001,0022
2023-01-29,in,10:00,HKI001,0023
2023-01-29,in,10:00,HKI001,0027
2023-01-29,in,10:00,HKI002,0052
2023-01-29,in,10:00,HKI002,0053
2023-01-29,in,10:00,HKI002,0057
2023-01-29,in,10:00,HKI003,0082
2023-01-29,in,10:00,HKI003,0083
2023-01-29,in,10:00,HKI003,0087
2023-01-29,in,10:00,TKU001,0112
2023-01-29,in,10:00,TKU001,0113
2023-01-29,in,10:00,TKU001,0117
2023-01-29,in,10:00,TKU002,0142
2023-01-29,in,10:00,TKU002,0143
2023-01-29,in,10:00,TKU002,0147
2023-01-29,in,10:00,TRE001,0172
2023-01-29,in,10:00,TRE001,0173
2023-01-29,in,10:00,TRE001,0177
2023-01-29,in,10:00,TRE002,0202
2023-01-29,in,10:00,TRE002,0203
2023-01-29,in,10:00,TRE002,0207
2023-01-29,in,10:00,OUL001,0232
2023-01-29,in,10:00,OUL001,0233
2023-01-29,in,10:00,OUL001,0237
2023-01-29,in,11:00,HKI001,0002
2023-01-29,in,11:00,HKI001,0011
2023-01-29,in,11:00,HKI001,0017
2023-01-29,in,11:00,HKI001,0026
2023-01-29,in,11:00,HKI002,0032
2023-01-29,in,11:00,HKI002,0041
2023-01-29,in,11:00,HKI002,0047
2023-01-29,in,11:00,HKI002,0056
2023-01-29,in,11:00,HKI003,0062
2023-01-29,in,11:00,HKI003,0071
2023-01-29,in,11:00,HKI003,0077
2023-01-29,in,11:00,HKI003,0086
2023-01-29,in,11:00,TKU001,0092
2023-01-29,in,11:00,TKU001,0101
2023-01-29,in,11:00,TKU001,0107
2023-01-29,in,11:00,TKU001,0116
2023-01-29,in,11:00,TKU002,0122
2023-01-29,in,11:00,TKU002,0131
2023-01-29,in,11:00,TKU002,0137
2023-01-29,in,11:00,TKU002,0146
2023-01-29,in,11:00,TRE001,0152
2023-01-29,in,11:00,TRE001,0161
2023-01-29,in,11:00,TRE001,0167
2023-01-29,in,11:00,TRE001,0176
2023-01-29,in,11:00,TRE002,0182
2023-01-29,in,11:00,TRE002,0191
2023-01-29,in,11:00,TRE002,0197
2023-01-29,in,11:00,TRE002,0206
2023-01-29,in,11:00,OUL001,0212
2023-01-29,in,11:00,OUL001,0221
2023-01-29,in,11:00,OUL001,0227
2023-01-29,in,11:00,OUL001,0236
2023-01-29,in,16:00,HKI001,0001
2023-01-29,in,16:00,HKI001,0006
2023-01-29,in,16:00,HKI001,0015
2023-01-29,out,16:00,HKI001,0007
2023-01-29,out,16:00,HKI001,0008
2023-01-29,out,16:00,HKI001,0012
2023-01-29,in,16:00,HKI002,0031
2023-01-29,in,16:00,HKI002,0036
2023-01-29,in,16:00,HKI002,0045
2023-01-29,out,16:00,HKI002,0037
2023-01-29,out,16:00,HKI002,0038
2023-01-29,out,16:00,HKI002,0042
2023-01-29,in,16:00,HKI003,0061
2023-01-29,in,16:00,HKI003,0066
2023-01-29,in,16:00,HKI003,0075
2023-01-29,out,16:00,HKI003,0067
2023-01-29,out,16:00,HKI003,0068
2023-01-29,out,16:00,HKI003,0072
2023-01-29,in,16:00,TKU001,0091
2023-01-29,in,16:00,TKU001,0096
2023-01-29,in,16:00,TKU001,0105
2023-01-29,out,16:00,TKU001,0097
2023-01-29,out,16:00,TKU001,0098
2023-01-29,out,16:00,TKU001,0102
2023-01-29,in,16:00,TKU002,0121
2023-01-29,in,16:00,TKU002,0126
2023-01-29,in,16:00,TKU002,0135
2023-01-29,out,16:00,TKU002,0127
2023-01-29,out,16:00,TKU002,0128
2023-01-29,out,16:00,TKU002,0132
2023-01-29,in,16:00,TRE001,0151
2023-01-29,in,16:00,TRE001,0156
2023-01-29,in,16:00,TRE001,0165
2023-01-29,out,16:00,TRE001,0157
2023-01-29,out,16:00,TRE001,0158
2023-01-29,out,16:00,TRE001,0162
2023-01-29,in,16:00,TRE002,0181
2023-01-29,in,16:00,TRE002,0186
2023-01-29,in,16:00,TRE002,0195
2023-01-29,out,16:00,TRE002,0187
2023-01-29,out,16:00,TRE002,0188
2023-01-29,out,16:00,TRE002,0192
2023-01-29,in,16:00,OUL001,0211
2023-01-29,in,16:00,OUL001,0216
2023-01-29,in,16:00,OUL001,0225
2023-01-29,out,16:00,OUL001,0217
2023-01-29,out,16:00,OUL001,0218
2023-01-29,out,16:00,OUL001,0222
2023-01-29,in,17:00,HKI001,0005
2023-01-29,in,17:00,HKI001,0014
2023-01-29,in,17:00,HKI001,0016
2023-01-29,in,17:00,HKI001,0020
2023-01-29,in,17:00,HKI001,0021
2023-01-29,in,17:00,HKI001,0029
2023-01-29,in,17:00,HKI001,0030
2023-01-29,out,17:00,HKI001,0002
2023-01-29,out,17:00,HKI001,0011
2023-01-29,out,17:00,HKI001,0017
2023-01-29,out,17:00,HKI001,0022
2023-01-29,out,17:00,HKI001,0023
2023-01-29,out,17:00,HKI001,0026
2023-01-29,out,17:00,HKI001,0027
2023-01-29,in,17:00,HKI002,0035
2023-01-29,in,17:00,HKI002,0044
2023-01-29,in,17:00,HKI002,0046
2023-01-29,in,17:00,HKI002,0050
2023-01-29,in,17:00,HKI002,0051
2023-01-29,in,17:00,HKI002,0059
2023-01-29,in,17:00,HKI002,0060
2023-01-29,out,17:00,HKI002,0032
2023-01-29,out,17:00,HKI002,0041
2023-01-29,out,17:00,HKI002,0047
2023-01-29,out,17:00,HKI002,0052
2023-01-29,out,17:00,HKI002,0053
2023-01-29,out,17:00,HKI002,0056
2023-01-29,out,17:00,HKI002,0057
