order_no,product_name,amount
0056186,zeppole,1
0056187,aglio olio e peperoncino,1
0056187,provola e pepe,1
0056187,strawberry gelato,1
0056187,strega,1
0056187,vanilla gelato,1
0056188,burrata with grapes & basil,1
0056188,chocolate gelato,1
0056188,con salame,1
0056188,insalata caprese,1
0056188,mango gelato,2
0056188,mona lisa,1
0056188,prosciutto e funghi,2
0056188,strega,1
0056188,tiramisu della mamma,1
0056188,zeppole,1
0056189,aglio olio e peperoncino,1
0056189,cacio e pepe,1
0056189,caprese vanilla & raspberry,1
0056189,diavola,1
0056189,marinara,1
0056189,prosciutto e funghi,1
0056189,provola e pepe,1
0056190,aglio olio e peperoncino,2
0056190,lemon gelato,1
0056190,mango gelato,1
0056190,margherita,2
0056190,octopus arancini,1
0056190,prosciutto e funghi,1
0056190,strawberry gelato,2
0056190,strega,1
0056190,zeppole,1
0056191,con salame,1
0056191,insalata caprese,1
0056191,lemon gelato,1
0056192,beef carpaccio,1
0056192,insalata caprese,1
0056192,marinara,1
0056192,mona lisa,1
0056193,aglio olio e peperoncino,1
0056193,beef carpaccio,1
0056193,cacio e pepe,1
0056193,con salame,1
0056193,mona lisa,1
0056193,tonnarella,2
0056194,cacio e pepe,2
0056194,diavola,1
0056194,insalata caprese,2
0056194,mango gelato,1
0056194,marinara,1
0056194,pistachio gelato,1
0056194,provola e pepe,2
0056195,cheese and peas arancini,1
0056195,prosciutto e funghi,1
0056195,strega,1
0056196,caprese vanilla & raspberry,1
0056196,con salame,2
0056196,mona lisa,1
0056196,strawberry gelato,1
0056197,aglio olio e peperoncino,2
0056197,cacio e pepe,1
0056197,cheese and peas arancini,1
0056197,insalata caprese,1
0056197,octopus arancini,1
0056198,mona lisa,1
0056198,provola e pepe,2
0056198,strega,1
0056199,chocolate gelato,1
0056199,con salame,1
0056199,margherita,1
0056199,octopus arancini,1
0056199,provola e pepe,1
0056199,strawberry gelato,2
0056200,diavola,1
0056200,insalata caprese,1
0056200,marinara,1
0056200,pistachio gelato,1
0056200,provola e pepe,3
0056201,cheese and peas arancini,1
0056201,mango gelato,1
0056201,provola e pepe,1
0056201,tonnarella,1
0056202,beef carpaccio,1
0056202,cheese and peas arancini,1
0056202,chocolate gelato,1
0056202,con salame,2
0056202,insalata caprese,1
0056202,lemon gelato,1
0056202,margherita,2
0056203,aglio olio e peperoncino,1
0056203,burrata with grapes & basil,1
0056203,cacio e pepe,1
0056203,caprese vanilla & raspberry,1
0056203,cheese and peas arancini,1
0056203,con salame,1
0056203,insalata caprese,1
0056203,margherita,1
0056203,octopus arancini,1
0056203,pistachio gelato,2
0056203,tonnarella,2
0056203,vanilla gelato,1
0056203,zeppole,2
0056204,aglio olio e peperoncino,1
0056204,burrata with grapes & basil,1
0056204,insalata caprese,1
0056204,lemon gelato,1
0056204,margherita,1
0056204,zeppole,1
0056205,burrata with grapes & basil,1
0056205,con salame,1
0056205,diavola,2
0056205,insalata caprese,1
0056206,aglio olio e peperoncino,1
0056206,burrata with grapes & basil,1
0056206,cheese and peas arancini,1
0056206,insalata caprese,1
0056206,margherita,1
0056206,mona lisa,1
0056206,octopus arancini,1
0056206,plum-nut raw cake,1
0056206,prosciutto e funghi,2
0056207,burrata with grapes & basil,1
0056207,mona lisa,1
0056207,pistachio gelato,1
0056207,provola e pepe,1
0056207,strawberry gelato,1
0056208,cacio e pepe,1
0056208,cheese and peas arancini,1
0056208,con salame,1
0056208,insalata caprese,1
0056208,lemon gelato,2
0056208,marinara,1
0056208,mona lisa,2
0056208,octopus arancini,1
0056208,plum-nut raw cake,1
0056208,strawberry gelato,2
0056209,burrata with grapes & basil,1
0056209,cheese and peas arancini,1
0056209,chocolate gelato,1
0056209,diavola,1
0056209,insalata caprese,1
0056209,mango gelato,2
0056209,prosciutto e funghi,2
0056209,strawberry gelato,2
0056209,strega,2
0056210,aglio olio e peperoncino,1
0056210,caprese vanilla & raspberry,2
0056210,cheese and peas arancini,1
0056210,margherita,1
0056210,marinara,1
0056210,mona lisa,1
0056210,octopus arancini,1
0056210,pistachio gelato,1
0056211,beef carpaccio,1
0056211,burrata with grapes & basil,1
0056211,cacio e pepe,1
0056211,chocolate gelato,1
0056211,margherita,1
0056211,marinara,1
0056212,cacio e pepe,2
0056212,marinara,1
0056212,tonnarella,1
0056213,aglio olio e peperoncino,1
0056213,cheese and peas arancini,1
0056213,marinara,2
0056213,octopus arancini,1
0056213,plum-nut raw cake,1
0056213,prosciutto e funghi,1
0056213,strega,2
0056213,zeppole,1
0056214,con salame,1
0056214,diavola,1
0056214,provola e pepe,1
0056215,cacio e pepe,1
0056215,chocolate gelato,1
0056215,con salame,1
0056215,diavola,2
0056215,mona lisa,1
0056215,strawberry gelato,1
0056215,strega,1
0056215,vanilla gelato,3
0056215,zeppole,1
0056216,beef carpaccio,1
0056216,chocolate gelato,1
0056216,tonnarella,1
0056217,cacio e pepe,1
0056217,chocolate gelato,1
0056217,marinara,1
0056217,mona lisa,1
0056217,pistachio gelato,1
0056217,strega,2
0056217,vanilla gelato,1
0056217,zeppole,1
0056218,con salame,1
0056218,pistachio gelato,1
0056219,aglio olio e peperoncino,1
0056219,burrata with grapes & basil,1
0056219,insalata caprese,1
0056219,margherita,1
0056219,prosciutto e funghi,1
0056220,aglio olio e peperoncino,1
0056220,beef carpaccio,1
0056220,cacio e pepe,1
0056220,con salame,1
0056220,diavola,1
0056220,prosciutto e funghi,1
0056220,tonnarella,1
0056221,diavola,2
0056221,mona lisa,1
0056221,prosciutto e funghi,2
0056222,con salame,1
0056222,marinara,1
0056222,pistachio gelato,1
0056223,burrata with grapes & basil,1
0056223,caprese vanilla & raspberry,1
0056223,cheese and peas arancini,1
0056223,diavola,1
0056223,margherita,1
0056223,strega,1
0056223,zeppole,1
0056224,cacio e pepe,2
0056224,caprese vanilla & raspberry,1
0056224,diavola,1
0056224,lemon gelato,1
0056224,provola e pepe,2
0056224,strega,1
0056224,vanilla gelato,1
0056225,beef carpaccio,2
0056225,burrata with grapes & basil,1
0056225,cacio e pepe,2
0056225,con salame,2
0056225,margherita,2
0056225,octopus arancini,1
0056226,beef carpaccio,1
0056226,diavola,2
0056226,pistachio gelato,1
0056226,strega,2
0056227,diavola,1
0056227,lemon gelato,1
0056227,margherita,1
0056227,mona lisa,1
0056227,pistachio gelato,1
0056227,vanilla gelato,1
0056228,marinara,1
0056228,strega,1
0056229,burrata with grapes & basil,1
0056229,chocolate gelato,1
0056229,con salame,1
0056229,diavola,1
0056229,insalata caprese,1
0056229,lemon gelato,1
0056229,mango gelato,1
0056229,marinara,1
0056229,mona lisa,1
0056229,octopus arancini,1
0056229,strega,1
0056229,tiramisu della mamma,1
0056229,zeppole,1
0056230,beef carpaccio,1
0056230,burrata with grapes & basil,1
0056230,cacio e pepe,1
0056230,cheese and peas arancini,1
0056230,mona lisa,1
0056230,strega,1
0056231,aglio olio e peperoncino,1
0056231,beef carpaccio,1
0056231,burrata with grapes & basil,1
0056231,con salame,1
0056231,diavola,1
0056231,insalata caprese,1
0056231,octopus arancini,2
0056231,provola e pepe,2
0056232,aglio olio e peperoncino,1
0056232,con salame,1
0056232,provola e pepe,1
0056232,tonnarella,1
0056233,aglio olio e peperoncino,1
0056233,beef carpaccio,3
0056233,burrata with grapes & basil,1
0056233,cacio e pepe,1
0056233,caprese vanilla & raspberry,1
0056233,insalata caprese,1
0056233,margherita,2
0056233,mona lisa,1
0056233,pistachio gelato,1
0056233,strega,1
0056233,zeppole,1
0056234,mango gelato,1
0056234,mona lisa,1
0056235,aglio olio e peperoncino,1
0056235,burrata with grapes & basil,1
0056235,cheese and peas arancini,1
0056235,chocolate gelato,1
0056235,insalata caprese,2
0056235,margherita,2
0056235,octopus arancini,1
0056235,pistachio gelato,1
0056235,prosciutto e funghi,1
0056235,tonnarella,1
0056235,vanilla gelato,2
0056235,zeppole,1
0056236,aglio olio e peperoncino,1
0056236,beef carpaccio,2
0056236,burrata with grapes & basil,1
0056236,cacio e pepe,1
0056236,caprese vanilla & raspberry,1
0056236,chocolate gelato,1
0056236,margherita,1
0056236,marinara,1
0056236,octopus arancini,1
0056236,plum-nut raw cake,1
0056236,prosciutto e funghi,2
0056236,strawberry gelato,1
0056236,vanilla gelato,1
0056236,zeppole,1
0056237,burrata with grapes & basil,1
0056237,cacio e pepe,2
0056237,con salame,1
0056237,diavola,1
0056237,insalata caprese,2
0056237,mango gelato,1
0056237,octopus arancini,1
0056237,plum-nut raw cake,1
0056237,tiramisu della mamma,2
0056238,cacio e pepe,1
0056238,cheese and peas arancini,1
0056238,insalata caprese,1
0056238,prosciutto e funghi,1
0056238,provola e pepe,1
0056239,burrata with grapes & basil,4
0056239,caprese vanilla & raspberry,1
0056239,insalata caprese,1
0056239,margherita,1
0056239,marinara,1
0056239,mona lisa,1
0056239,plum-nut raw cake,1
0056239,prosciutto e funghi,1
0056239,provola e pepe,1
0056239,strawberry gelato,1
0056239,strega,1
0056240,caprese vanilla & raspberry,1
0056240,insalata caprese,1
0056240,margherita,1
0056240,octopus arancini,2
0056240,prosciutto e funghi,1
0056240,tonnarella,1
0056240,zeppole,2
0056241,aglio olio e peperoncino,1
0056241,burrata with grapes & basil,1
0056241,caprese vanilla & raspberry,1
0056241,diavola,1
0056241,insalata caprese,1
0056241,lemon gelato,1
0056241,mango gelato,2
0056241,mona lisa,1
0056241,octopus arancini,1
0056241,plum-nut raw cake,2
0056241,prosciutto e funghi,3
0056242,burrata with grapes & basil,2
0056242,cacio e pepe,1
0056242,con salame,1
0056242,diavola,1
0056242,mango gelato,1
0056242,mona lisa,1
0056242,octopus arancini,1
0056242,prosciutto e funghi,1
0056242,strega,1
0056242,zeppole,1
0056243,aglio olio e peperoncino,1
0056243,beef carpaccio,1
0056243,chocolate gelato,1
0056243,con salame,1
0056243,diavola,1
0056243,mona lisa,1
0056243,pistachio gelato,2
0056243,provola e pepe,1
0056243,tonnarella,1
0056243,zeppole,1
0056244,aglio olio e peperoncino,1
0056244,con salame,1
0056244,marinara,2
0056244,mona lisa,1
0056244,prosciutto e funghi,1
0056245,cheese and peas arancini,1
0056245,prosciutto e funghi,1
0056246,aglio olio e peperoncino,1
0056246,beef carpaccio,1
0056246,burrata with grapes & basil,1
0056246,diavola,1
0056246,insalata caprese,1
0056246,mango gelato,1
0056246,prosciutto e funghi,1
0056246,strawberry gelato,1
0056247,diavola,1
0056247,margherita,2
0056248,beef carpaccio,1
0056248,cacio e pepe,1
0056248,con salame,1
0056248,insalata caprese,1
0056248,mango gelato,1
0056249,beef carpaccio,1
0056249,burrata with grapes & basil,1
0056249,con salame,2
0056249,diavola,1
0056249,insalata caprese,1
0056249,mango gelato,1
0056249,octopus arancini,1
0056249,plum-nut raw cake,1
0056249,provola e pepe,1
0056249,tiramisu della mamma,1
0056249,tonnarella,2
0056249,vanilla gelato,1
0056250,burrata with grapes & basil,1
0056250,cheese and peas arancini,2
0056250,diavola,2
0056250,insalata caprese,1
0056250,prosciutto e funghi,1
0056250,strega,1
0056251,aglio olio e peperoncino,1
0056251,marinara,1
0056251,provola e pepe,1
0056251,strawberry gelato,1
0056251,zeppole,1
0056252,beef carpaccio,2
0056252,caprese vanilla & raspberry,1
0056252,diavola,2
0056252,insalata caprese,3
0056252,plum-nut raw cake,1
0056252,prosciutto e funghi,2
0056252,provola e pepe,1
0056252,tiramisu della mamma,1
0056252,vanilla gelato,1
0056253,aglio olio e peperoncino,2
0056253,chocolate gelato,2
0056253,mona lisa,1
0056253,prosciutto e funghi,1
0056253,provola e pepe,1
0056253,vanilla gelato,1
0056254,aglio olio e peperoncino,1
0056254,beef carpaccio,1
0056254,burrata with grapes & basil,1
0056254,con salame,1
0056254,insalata caprese,2
0056254,marinara,1
0056254,mona lisa,1
0056255,aglio olio e peperoncino,1
0056255,caprese vanilla & raspberry,1
0056255,chocolate gelato,1
0056255,con salame,1
0056255,diavola,1
0056255,margherita,1
0056256,con salame,1
0056257,cacio e pepe,1
0056257,cheese and peas arancini,1
0056257,con salame,1
0056257,diavola,1
0056257,insalata caprese,3
0056257,mango gelato,1
0056257,mona lisa,1
0056257,pistachio gelato,1
0056257,plum-nut raw cake,1
0056257,provola e pepe,1
0056257,strawberry gelato,1
0056258,burrata with grapes & basil,1
0056258,cacio e pepe,1
0056259,aglio olio e peperoncino,1
0056259,caprese vanilla & raspberry,2
0056259,con salame,1
0056259,margherita,1
0056259,octopus arancini,1
0056259,prosciutto e funghi,1
0056259,strawberry gelato,2
0056259,tonnarella,1
0056260,beef carpaccio,1
0056260,caprese vanilla & raspberry,1
0056260,diavola,1
0056260,tonnarella,2
0056261,aglio olio e peperoncino,1
0056261,burrata with grapes & basil,1
0056261,cheese and peas arancini,1
0056261,con salame,1
0056261,margherita,2
0056261,provola e pepe,2
0056261,vanilla gelato,1
0056262,aglio olio e peperoncino,2
0056262,beef carpaccio,1
0056262,burrata with grapes & basil,1
0056262,mona lisa,1
0056262,octopus arancini,1
0056262,pistachio gelato,1
0056263,aglio olio e peperoncino,1
0056263,cacio e pepe,2
0056263,insalata caprese,1
0056263,margherita,1
0056263,marinara,1
0056263,octopus arancini,1
0056263,provola e pepe,1
0056264,cheese and peas arancini,1
0056264,mango gelato,1
0056264,marinara,1
0056265,beef carpaccio,2
0056265,burrata with grapes & basil,1
0056265,caprese vanilla & raspberry,1
0056265,chocolate gelato,1
0056265,mona lisa,2
0056265,octopus arancini,1
0056265,prosciutto e funghi,2
0056266,burrata with grapes & basil,1
0056266,cheese and peas arancini,1
0056266,con salame,1
0056266,diavola,1
0056266,mona lisa,1
0056266,tonnarella,1
0056267,beef carpaccio,1
0056267,burrata with grapes & basil,2
0056267,cacio e pepe,1
0056267,insalata caprese,1
0056267,margherita,2
0056267,octopus arancini,1
0056267,strega,2
0056267,tonnarella,1
0056268,burrata with grapes & basil,1
0056268,con salame,1
0056268,mona lisa,1
0056268,octopus arancini,1
0056268,provola e pepe,1
0056269,cacio e pepe,1
0056270,aglio olio e peperoncino,1
0056270,cacio e pepe,1
0056270,chocolate gelato,1
0056270,margherita,1
0056270,marinara,1
0056270,plum-nut raw cake,1
0056271,aglio olio e peperoncino,1
0056271,cacio e pepe,2
0056271,cheese and peas arancini,1
0056271,con salame,1
0056271,mango gelato,1
0056271,mona lisa,1
0056271,pistachio gelato,2
0056271,prosciutto e funghi,1
0056271,zeppole,1
0056272,aglio olio e peperoncino,2
0056272,cheese and peas arancini,1
0056272,diavola,1
0056272,marinara,1
0056272,octopus arancini,1
0056272,prosciutto e funghi,1
0056272,strawberry gelato,1
0056272,tonnarella,1
0056273,con salame,1
0056273,margherita,2
0056273,plum-nut raw cake,1
0056273,provola e pepe,1
0056273,strega,1
0056274,cacio e pepe,1
0056274,cheese and peas arancini,1
0056274,mona lisa,1
0056274,tonnarella,1
0056275,caprese vanilla & raspberry,1
0056275,cheese and peas arancini,1
0056275,diavola,2
0056275,marinara,1
0056275,strega,1
0056276,aglio olio e peperoncino,1
0056276,con salame,2
0056276,insalata caprese,1
0056276,mona lisa,2
0056276,octopus arancini,3
0056276,tiramisu della mamma,1
0056276,zeppole,1
0056277,beef carpaccio,1
0056277,chocolate gelato,1
0056277,con salame,1
0056277,diavola,1
0056277,octopus arancini,1
0056277,vanilla gelato,1
0056278,beef carpaccio,1
0056278,cacio e pepe,1
0056278,cheese and peas arancini,3
0056278,insalata caprese,1
0056278,marinara,2
0056278,mona lisa,1
0056278,prosciutto e funghi,1
0056278,tiramisu della mamma,1
0056279,beef carpaccio,1
0056279,burrata with grapes & basil,1
0056279,cacio e pepe,1
0056279,cheese and peas arancini,1
0056279,prosciutto e funghi,1
0056279,tonnarella,1
0056280,aglio olio e peperoncino,1
0056280,caprese vanilla & raspberry,1
0056280,mango gelato,1
0056280,mona lisa,1
0056281,beef carpaccio,2
0056281,cacio e pepe,2
0056281,cheese and peas arancini,2
0056281,chocolate gelato,1
0056281,diavola,1
0056281,mona lisa,1
0056281,prosciutto e funghi,1
0056281,strawberry gelato,1
0056281,strega,1
0056281,tiramisu della mamma,2
0056282,burrata with grapes & basil,1
0056282,cacio e pepe,1
0056282,con salame,1
0056282,mango gelato,1
0056283,burrata with grapes & basil,1
0056283,cacio e pepe,1
0056283,cheese and peas arancini,1
0056283,chocolate gelato,1
0056283,lemon gelato,2
0056283,margherita,1
0056283,prosciutto e funghi,1
0056283,strega,1
0056283,vanilla gelato,1
0056284,mona lisa,1
0056285,burrata with grapes & basil,2
0056285,cacio e pepe,1
0056285,caprese vanilla & raspberry,2
0056285,con salame,1
0056285,insalata caprese,1
0056285,mona lisa,1
0056285,pistachio gelato,1
0056285,provola e pepe,1
0056285,strawberry gelato,1
0056285,strega,1
0056285,tonnarella,1
0056286,aglio olio e peperoncino,1
0056286,cacio e pepe,2
0056286,lemon gelato,1
0056286,pistachio gelato,1
0056286,prosciutto e funghi,1
0056286,strega,1
0056286,tonnarella,1
0056286,vanilla gelato,1
0056287,cacio e pepe,1
0056287,margherita,1
0056287,plum-nut raw cake,1
0056287,vanilla gelato,1
0056288,con salame,1
0056288,insalata caprese,1
0056288,margherita,1
0056288,marinara,1
0056288,pistachio gelato,1
0056288,tonnarella,1
0056289,beef carpaccio,1
0056289,burrata with grapes & basil,1
0056289,cheese and peas arancini,1
0056289,con salame,1
0056289,plum-nut raw cake,1
0056289,prosciutto e funghi,1
0056289,strega,1
0056289,tiramisu della mamma,1
0056289,tonnarella,2
0056289,vanilla gelato,1
0056289,zeppole,1
0056290,diavola,1
0056290,insalata caprese,1
0056290,provola e pepe,1
0056290,tonnarella,2
0056290,zeppole,1
0056291,burrata with grapes & basil,1
0056291,cheese and peas arancini,1
0056291,con salame,1
0056291,provola e pepe,1
0056291,strega,1
0056292,con salame,2
0056292,mango gelato,1
0056292,margherita,1
0056292,marinara,1
0056292,pistachio gelato,1
0056292,provola e pepe,1
0056292,zeppole,1
0056293,con salame,1
0056293,mango gelato,1
0056293,marinara,1
0056293,pistachio gelato,1
0056293,prosciutto e funghi,1
0056293,vanilla gelato,1
0056294,aglio olio e peperoncino,1
0056294,beef carpaccio,1
0056294,burrata with grapes & basil,2
0056294,cheese and peas arancini,1
0056294,diavola,1
0056294,lemon gelato,1
0056294,mona lisa,1
0056294,octopus arancini,1
0056294,plum-nut raw cake,1
0056294,provola e pepe,1
0056294,tiramisu della mamma,1
0056294,tonnarella,1
0056294,vanilla gelato,2
0056295,burrata with grapes & basil,1
0056295,caprese vanilla & raspberry,1
0056295,chocolate gelato,1
0056295,con salame,1
0056295,diavola,1
0056295,insalata caprese,1
0056295,margherita,1
0056295,octopus arancini,1
0056295,plum-nut raw cake,1
0056295,prosciutto e funghi,1
0056295,provola e pepe,1
0056295,tonnarella,1
0056295,zeppole,1
0056296,aglio olio e peperoncino,1
0056296,strawberry gelato,1
0056297,cacio e pepe,1
0056297,caprese vanilla & raspberry,2
0056297,lemon gelato,1
0056297,marinara,1
0056297,strega,1
0056298,burrata with grapes & basil,1
0056298,strega,1
0056298,vanilla gelato,1
0056299,cacio e pepe,1
0056299,caprese vanilla & raspberry,1
0056299,mango gelato,2
0056299,prosciutto e funghi,2
0056299,strawberry gelato,1
0056299,strega,1
0056300,aglio olio e peperoncino,1
0056300,prosciutto e funghi,2
0056300,provola e pepe,1
0056300,tonnarella,1
0056301,aglio olio e peperoncino,1
0056301,cacio e pepe,1
0056301,marinara,2
0056301,plum-nut raw cake,1
0056301,prosciutto e funghi,1
0056302,aglio olio e peperoncino,1
0056302,beef carpaccio,1
0056302,cacio e pepe,2
0056302,caprese vanilla & raspberry,1
0056302,cheese and peas arancini,1
0056302,insalata caprese,1
0056302,margherita,1
0056302,pistachio gelato,1
0056302,strawberry gelato,1
0056303,aglio olio e peperoncino,2
0056303,beef carpaccio,2
0056303,diavola,1
0056303,lemon gelato,1
0056303,margherita,1
0056303,octopus arancini,2
0056303,strawberry gelato,1
0056303,tiramisu della mamma,1
0056304,cacio e pepe,2
0056304,lemon gelato,1
0056304,mona lisa,1
0056304,tonnarella,2
0056305,cheese and peas arancini,1
0056305,chocolate gelato,1
0056305,con salame,1
0056306,caprese vanilla & raspberry,1
0056306,con salame,1
0056306,insalata caprese,1
0056306,octopus arancini,1
0056306,provola e pepe,1
0056306,tiramisu della mamma,1
0056306,tonnarella,1
0056306,vanilla gelato,1
0056307,diavola,2
0056307,mango gelato,1
0056307,margherita,1
0056307,prosciutto e funghi,2
0056308,aglio olio e peperoncino,1
0056308,cacio e pepe,1
0056308,con salame,1
0056308,insalata caprese,1
0056308,mona lisa,1
0056308,strega,1
0056309,aglio olio e peperoncino,2
0056309,con salame,1
0056309,insalata caprese,1
0056309,mango gelato,1
0056309,tiramisu della mamma,1
0056310,beef carpaccio,2
0056310,cheese and peas arancini,1
0056310,diavola,2
0056310,lemon gelato,1
0056310,mona lisa,1
0056310,prosciutto e funghi,1
0056310,tiramisu della mamma,1
0056310,tonnarella,1
0056310,vanilla gelato,3
0056311,aglio olio e peperoncino,1
0056312,beef carpaccio,1
0056312,cacio e pepe,1
0056312,caprese vanilla & raspberry,1
0056312,chocolate gelato,1
0056312,insalata caprese,1
0056312,margherita,3
0056312,plum-nut raw cake,1
0056312,strega,1
0056312,tonnarella,1
0056312,vanilla gelato,2
0056313,mango gelato,1
0056313,mona lisa,1
0056314,beef carpaccio,2
0056314,burrata with grapes & basil,1
0056314,con salame,1
0056314,diavola,2
0056314,pistachio gelato,1
0056314,provola e pepe,1
0056315,strega,1
0056315,tonnarella,1
0056316,aglio olio e peperoncino,1
0056316,diavola,1
0056316,insalata caprese,1
0056316,lemon gelato,1
0056316,strawberry gelato,1
0056316,tiramisu della mamma,1
0056316,tonnarella,1
0056317,burrata with grapes & basil,3
0056317,con salame,1
0056317,margherita,1
0056317,marinara,1
0056318,aglio olio e peperoncino,1
0056318,burrata with grapes & basil,3
0056318,caprese vanilla & raspberry,1
0056318,con salame,2
0056318,insalata caprese,1
0056318,marinara,1
0056318,octopus arancini,1
0056318,plum-nut raw cake,1
0056318,prosciutto e funghi,1
0056318,strega,1
0056318,tiramisu della mamma,1
0056318,vanilla gelato,1
0056318,zeppole,1
0056319,aglio olio e peperoncino,2
0056319,beef carpaccio,1
0056319,chocolate gelato,1
0056319,lemon gelato,1
0056319,margherita,1
0056319,octopus arancini,1
0056319,zeppole,1
0056320,cheese and peas arancini,1
0056320,diavola,1
0056320,provola e pepe,1
0056321,cacio e pepe,1
0056321,cheese and peas arancini,1
0056321,diavola,1
0056321,insalata caprese,1
0056321,mango gelato,3
0056321,mona lisa,1
0056321,plum-nut raw cake,1
0056321,provola e pepe,1
0056321,strawberry gelato,1
0056321,strega,1
0056321,tonnarella,1
0056321,vanilla gelato,1
0056322,burrata with grapes & basil,1
0056322,caprese vanilla & raspberry,1
0056322,marinara,1
0056322,mona lisa,2
0056322,octopus arancini,1
0056322,pistachio gelato,1
0056322,prosciutto e funghi,1
0056322,strawberry gelato,1
0056322,tonnarella,1
0056323,cheese and peas arancini,1
0056323,con salame,1
0056323,diavola,1
0056323,insalata caprese,2
0056323,marinara,1
0056323,strega,1
0056324,mona lisa,1
0056324,octopus arancini,1
0056325,aglio olio e peperoncino,1
0056325,beef carpaccio,1
0056325,caprese vanilla & raspberry,1
0056325,cheese and peas arancini,1
0056325,mona lisa,1
0056325,octopus arancini,1
0056325,pistachio gelato,1
0056325,plum-nut raw cake,1
0056325,strega,1
0056326,beef carpaccio,2
0056326,burrata with grapes & basil,1
0056326,caprese vanilla & raspberry,1
0056326,provola e pepe,1
0056326,strega,1
0056326,tonnarella,1
0056327,aglio olio e peperoncino,2
0056327,beef carpaccio,1
0056327,con salame,1
0056327,insalata caprese,1
0056327,mango gelato,1
0056327,margherita,1
0056327,marinara,2
0056327,pistachio gelato,1
0056327,zeppole,1
0056328,cacio e pepe,1
0056328,con salame,1
0056328,insalata caprese,2
0056328,octopus arancini,1
0056328,strega,1
0056329,beef carpaccio,1
0056329,chocolate gelato,1
0056329,con salame,1
0056329,octopus arancini,2
0056329,prosciutto e funghi,1
0056329,provola e pepe,1
0056329,tiramisu della mamma,1
0056330,beef carpaccio,2
0056330,cacio e pepe,1
0056330,mango gelato,2
0056330,margherita,2
0056330,octopus arancini,1
0056330,pistachio gelato,2
0056330,prosciutto e funghi,1
0056330,strawberry gelato,1
0056330,tonnarella,1
0056331,burrata with grapes & basil,1
0056331,margherita,1
0056331,plum-nut raw cake,1
0056332,burrata with grapes & basil,1
0056332,cacio e pepe,1
0056332,chocolate gelato,3
0056332,diavola,1
0056332,insalata caprese,2
0056332,lemon gelato,1
0056332,marinara,1
0056332,octopus arancini,1
0056332,prosciutto e funghi,1
0056332,strawberry gelato,1
0056332,strega,1
0056333,cheese and peas arancini,1
0056333,diavola,1
0056333,insalata caprese,3
0056333,lemon gelato,1
0056333,mango gelato,1
0056333,mona lisa,1
0056333,provola e pepe,1
0056333,tiramisu della mamma,1
0056333,tonnarella,1
0056334,con salame,1
0056334,insalata caprese,1
0056334,strega,1
0056335,burrata with grapes & basil,1
0056335,caprese vanilla & raspberry,1
0056335,cheese and peas arancini,1
0056335,chocolate gelato,2
0056335,con salame,1
0056335,insalata caprese,1
0056335,margherita,1
0056335,marinara,1
0056335,provola e pepe,1
0056335,strega,1
0056335,tonnarella,1
0056335,vanilla gelato,1
0056335,zeppole,2
0056336,aglio olio e peperoncino,1
0056336,cheese and peas arancini,1
0056336,mona lisa,2
0056336,plum-nut raw cake,1
0056336,tiramisu della mamma,1
0056336,tonnarella,1
0056336,zeppole,1
0056337,cheese and peas arancini,1
0056337,diavola,1
0056337,insalata caprese,1
0056337,prosciutto e funghi,1
0056338,burrata with grapes & basil,2
0056338,caprese vanilla & raspberry,1
0056338,chocolate gelato,1
0056338,diavola,1
0056338,margherita,4
0056338,marinara,1
0056338,octopus arancini,1
0056338,tiramisu della mamma,1
0056338,vanilla gelato,2
0056339,burrata with grapes & basil,2
0056339,octopus arancini,1
0056339,pistachio gelato,1
0056339,prosciutto e funghi,1
0056339,provola e pepe,1
0056339,tonnarella,1
0056339,zeppole,1
0056340,strega,1
0056341,aglio olio e peperoncino,1
0056341,beef carpaccio,1
0056341,chocolate gelato,1
0056341,margherita,2
0056341,mona lisa,1
0056341,plum-nut raw cake,1
0056342,margherita,1
0056342,tonnarella,2
0056343,cacio e pepe,1
0056343,caprese vanilla & raspberry,1
0056343,insalata caprese,1
0056344,chocolate gelato,1
0056344,diavola,1
0056344,prosciutto e funghi,1
0056345,aglio olio e peperoncino,1
0056345,cacio e pepe,1
0056345,chocolate gelato,1
0056345,con salame,2
0056345,margherita,1
0056345,plum-nut raw cake,2
0056345,provola e pepe,1
0056345,strawberry gelato,1
0056345,zeppole,1
0056346,diavola,1
0056346,insalata caprese,1
0056346,strega,1
0056346,tiramisu della mamma,1
0056346,tonnarella,1
0056347,aglio olio e peperoncino,1
0056347,cheese and peas arancini,2
0056347,chocolate gelato,2
0056347,con salame,1
0056347,diavola,1
0056347,mango gelato,2
0056347,margherita,1
0056347,mona lisa,1
0056347,vanilla gelato,1
0056348,aglio olio e peperoncino,2
0056348,caprese vanilla & raspberry,1
0056348,diavola,1
0056348,insalata caprese,3
0056348,mango gelato,1
0056348,marinara,1
0056348,octopus arancini,2
0056348,pistachio gelato,1
0056348,strawberry gelato,1
0056348,tonnarella,1
0056348,vanilla gelato,1
0056349,aglio olio e peperoncino,1
0056349,cacio e pepe,1
0056349,marinara,1
0056349,mona lisa,1
0056349,prosciutto e funghi,1
0056349,tonnarella,1
0056350,beef carpaccio,1
0056350,cacio e pepe,2
0056350,cheese and peas arancini,2
0056350,con salame,1
0056350,prosciutto e funghi,1
0056350,tiramisu della mamma,1
0056351,cacio e pepe,1
0056351,con salame,1
0056351,margherita,1
0056351,strega,2
