order_no,product_name,amount
0028583,cacio e pepe,2
0028583,caprese vanilla & raspberry,2
0028583,con salame,2
0028583,mona lisa,2
0028584,cacio e pepe,1
0028584,diavola,1
0028584,margherita,1
0028584,prosciutto e funghi,3
0028585,beef carpaccio,1
0028585,burrata with grapes & basil,1
0028585,con salame,1
0028585,insalata caprese,2
0028585,lemon gelato,1
0028585,margherita,1
0028585,provola e pepe,1
0028585,strawberry gelato,1
0028585,strega,1
0028585,zeppole,2
0028586,beef carpaccio,1
0028586,cacio e pepe,1
0028586,cheese and peas arancini,1
0028586,insalata caprese,1
0028586,pistachio gelato,1
0028586,prosciutto e funghi,1
0028586,strega,1
0028587,insalata caprese,1
0028587,margherita,1
0028587,strega,2
0028587,vanilla gelato,1
0028588,aglio olio e peperoncino,1
0028588,beef carpaccio,1
0028588,cacio e pepe,1
0028588,cheese and peas arancini,1
0028588,con salame,3
0028588,marinara,1
0028588,tiramisu della mamma,2
0028589,mango gelato,1
0028589,mona lisa,1
0028589,octopus arancini,1
0028589,tonnarella,1
0028590,aglio olio e peperoncino,1
0028590,cacio e pepe,1
0028590,provola e pepe,1
0028591,chocolate gelato,1
0028591,con salame,1
0028591,lemon gelato,1
0028591,margherita,1
0028591,marinara,1
0028591,mona lisa,1
0028591,prosciutto e funghi,1
0028591,strega,1
0028592,burrata with grapes & basil,1
0028592,con salame,1
0028592,marinara,2
0028592,mona lisa,1
0028592,prosciutto e funghi,1
0028592,provola e pepe,1
0028593,caprese vanilla & raspberry,1
0028593,diavola,3
0028593,margherita,1
0028593,vanilla gelato,1
0028594,beef carpaccio,1
0028594,tonnarella,1
0028595,beef carpaccio,1
0028595,burrata with grapes & basil,1
0028595,con salame,1
0028595,insalata caprese,1
0028595,prosciutto e funghi,1
0028595,tonnarella,1
0028596,burrata with grapes & basil,1
0028596,insalata caprese,1
0028596,prosciutto e funghi,1
0028596,strega,2
0028597,beef carpaccio,1
0028597,burrata with grapes & basil,1
0028597,cheese and peas arancini,1
0028597,mango gelato,1
0028597,marinara,1
0028597,octopus arancini,1
0028597,pistachio gelato,1
0028597,prosciutto e funghi,2
0028597,strega,1
0028598,cacio e pepe,1
0028598,insalata caprese,1
0028598,margherita,2
0028598,marinara,1
0028598,prosciutto e funghi,1
0028599,beef carpaccio,1
0028599,burrata with grapes & basil,1
0028599,cacio e pepe,1
0028599,caprese vanilla & raspberry,1
0028599,chocolate gelato,1
0028599,insalata caprese,1
0028599,margherita,1
0028599,marinara,1
0028599,mona lisa,1
0028599,octopus arancini,1
0028599,strawberry gelato,2
0028599,strega,1
0028600,cheese and peas arancini,1
0028600,insalata caprese,3
0028600,margherita,3
0028600,octopus arancini,1
0028600,provola e pepe,1
0028600,strega,1
0028600,tonnarella,1
0028601,cacio e pepe,2
0028601,con salame,1
0028601,insalata caprese,1
0028601,octopus arancini,1
0028601,provola e pepe,1
0028602,beef carpaccio,1
0028602,cacio e pepe,1
0028602,con salame,1
0028602,insalata caprese,1
0028602,mango gelato,1
0028602,pistachio gelato,1
0028602,plum-nut raw cake,1
0028602,prosciutto e funghi,1
0028603,caprese vanilla & raspberry,1
0028603,chocolate gelato,1
0028603,con salame,1
0028603,diavola,2
0028603,insalata caprese,1
0028603,mango gelato,1
0028603,mona lisa,1
0028603,zeppole,1
0028604,burrata with grapes & basil,1
0028604,caprese vanilla & raspberry,2
0028604,marinara,1
0028604,octopus arancini,1
0028604,provola e pepe,2
0028604,zeppole,1
0028605,aglio olio e peperoncino,1
0028605,cacio e pepe,1
0028605,caprese vanilla & raspberry,1
0028605,con salame,1
0028605,zeppole,1
0028606,diavola,1
0028606,mango gelato,1
0028606,marinara,1
0028606,provola e pepe,1
0028607,tiramisu della mamma,1
0028607,tonnarella,1
0028608,caprese vanilla & raspberry,1
0028608,mango gelato,1
0028608,marinara,1
0028608,prosciutto e funghi,1
0028608,provola e pepe,1
0028609,diavola,1
0028609,mona lisa,1
0028610,burrata with grapes & basil,1
0028610,chocolate gelato,1
0028610,diavola,1
0028610,insalata caprese,1
0028610,margherita,1
0028610,marinara,1
0028610,octopus arancini,1
0028610,plum-nut raw cake,2
0028610,strega,1
0028610,tonnarella,1
0028610,zeppole,1
0028611,aglio olio e peperoncino,1
0028611,burrata with grapes & basil,1
0028611,pistachio gelato,1
0028612,cacio e pepe,1
0028612,chocolate gelato,1
0028612,octopus arancini,1
0028612,tonnarella,1
0028613,beef carpaccio,1
0028613,burrata with grapes & basil,1
0028613,provola e pepe,1
0028613,strega,1
0028614,aglio olio e peperoncino,1
0028614,con salame,1
0028614,diavola,1
0028614,marinara,2
0028614,mona lisa,1
0028614,octopus arancini,1
0028615,beef carpaccio,1
0028615,burrata with grapes & basil,1
0028615,cacio e pepe,2
0028615,cheese and peas arancini,1
0028615,lemon gelato,2
0028615,margherita,1
0028615,mona lisa,1
0028616,aglio olio e peperoncino,1
0028616,caprese vanilla & raspberry,1
0028616,cheese and peas arancini,2
0028616,diavola,1
0028616,plum-nut raw cake,1
0028617,caprese vanilla & raspberry,1
0028617,margherita,2
0028617,strega,1
0028618,caprese vanilla & raspberry,1
0028618,prosciutto e funghi,1
0028618,tonnarella,1
0028619,beef carpaccio,1
0028619,burrata with grapes & basil,1
0028619,cacio e pepe,1
0028619,con salame,1
0028619,insalata caprese,2
0028619,mona lisa,1
0028619,prosciutto e funghi,1
0028619,tonnarella,1
0028619,zeppole,1
0028620,aglio olio e peperoncino,1
0028620,cheese and peas arancini,1
0028620,insalata caprese,1
0028620,margherita,1
0028620,strawberry gelato,2
0028621,burrata with grapes & basil,1
0028621,cacio e pepe,1
0028621,margherita,1
0028622,cheese and peas arancini,1
0028622,con salame,2
0028622,diavola,1
0028622,marinara,1
0028622,octopus arancini,3
0028622,prosciutto e funghi,1
0028623,beef carpaccio,1
0028623,burrata with grapes & basil,1
0028623,caprese vanilla & raspberry,2
0028623,cheese and peas arancini,1
0028623,con salame,2
0028623,marinara,1
0028623,octopus arancini,1
0028623,prosciutto e funghi,1
0028623,provola e pepe,1
0028623,strega,1
0028623,vanilla gelato,1
0028623,zeppole,1
0028624,aglio olio e peperoncino,1
0028624,beef carpaccio,2
0028624,cacio e pepe,1
0028624,caprese vanilla & raspberry,1
0028624,cheese and peas arancini,2
0028624,chocolate gelato,1
0028624,con salame,1
0028624,octopus arancini,1
0028624,prosciutto e funghi,1
0028624,strega,1
0028624,tiramisu della mamma,2
0028625,cheese and peas arancini,1
0028625,con salame,1
0028625,diavola,1
0028625,mona lisa,1
0028625,prosciutto e funghi,1
0028625,strawberry gelato,1
0028625,tonnarella,1
0028626,cacio e pepe,1
0028626,margherita,1
0028626,plum-nut raw cake,1
0028626,tonnarella,2
0028627,aglio olio e peperoncino,1
0028627,cheese and peas arancini,1
0028627,insalata caprese,1
0028627,prosciutto e funghi,1
0028628,beef carpaccio,1
0028628,cacio e pepe,1
0028629,burrata with grapes & basil,1
0028629,caprese vanilla & raspberry,2
0028629,margherita,1
0028629,strega,1
0028630,beef carpaccio,1
0028630,con salame,1
0028630,marinara,1
0028630,octopus arancini,1
0028630,plum-nut raw cake,1
0028631,margherita,1
0028632,burrata with grapes & basil,1
0028632,cacio e pepe,1
0028632,lemon gelato,1
0028632,pistachio gelato,1
0028632,prosciutto e funghi,1
0028632,provola e pepe,1
0028632,tiramisu della mamma,1
0028633,octopus arancini,1
0028633,strega,1
0028634,insalata caprese,1
0028634,margherita,1
0028634,marinara,1
0028635,beef carpaccio,1
0028635,diavola,1
0028635,lemon gelato,1
0028635,pistachio gelato,1
0028635,provola e pepe,1
0028635,strega,1
0028636,diavola,1
0028636,octopus arancini,1
0028637,aglio olio e peperoncino,1
0028637,beef carpaccio,1
0028637,cheese and peas arancini,1
0028637,con salame,2
0028637,margherita,1
0028637,provola e pepe,1
0028638,aglio olio e peperoncino,2
0028638,caprese vanilla & raspberry,1
0028638,chocolate gelato,1
0028638,diavola,1
0028638,insalata caprese,1
0028638,lemon gelato,1
0028638,mango gelato,1
0028638,margherita,1
0028638,mona lisa,1
0028638,pistachio gelato,2
0028638,provola e pepe,1
0028639,aglio olio e peperoncino,1
0028639,cacio e pepe,1
0028639,caprese vanilla & raspberry,1
0028639,diavola,1
0028639,provola e pepe,1
0028640,aglio olio e peperoncino,1
0028640,beef carpaccio,1
0028640,diavola,1
0028640,tiramisu della mamma,1
0028641,burrata with grapes & basil,3
0028641,cacio e pepe,1
0028641,cheese and peas arancini,2
0028641,diavola,1
0028641,mango gelato,1
0028641,margherita,1
0028641,mona lisa,1
0028641,provola e pepe,1
0028641,strawberry gelato,1
0028641,tiramisu della mamma,1
0028642,cacio e pepe,1
0028642,marinara,1
0028642,mona lisa,1
0028642,prosciutto e funghi,1
0028642,zeppole,1
0028643,aglio olio e peperoncino,1
0028643,beef carpaccio,1
0028643,caprese vanilla & raspberry,2
0028643,chocolate gelato,1
0028643,con salame,1
0028643,diavola,1
0028643,insalata caprese,1
0028643,lemon gelato,1
0028643,margherita,1
0028643,marinara,1
0028643,octopus arancini,1
0028643,strega,1
0028644,mango gelato,2
0028644,marinara,1
0028644,mona lisa,1
0028644,strawberry gelato,1
0028644,tiramisu della mamma,1
0028644,tonnarella,2
0028645,insalata caprese,1
0028645,mango gelato,1
0028645,margherita,1
0028645,octopus arancini,1
0028645,prosciutto e funghi,1
0028645,strawberry gelato,1
0028646,mona lisa,2
0028646,octopus arancini,1
0028646,pistachio gelato,1
0028646,provola e pepe,1
0028646,strawberry gelato,1
0028646,strega,1
0028646,tiramisu della mamma,1
0028647,cacio e pepe,1
0028647,caprese vanilla & raspberry,2
0028647,cheese and peas arancini,1
0028647,diavola,2
0028647,mona lisa,1
0028647,provola e pepe,1
0028647,tiramisu della mamma,1
0028648,margherita,1
0028648,octopus arancini,1
0028648,prosciutto e funghi,1
0028649,con salame,1
0028649,insalata caprese,1
0028649,lemon gelato,1
0028649,prosciutto e funghi,1
0028650,cacio e pepe,1
0028650,caprese vanilla & raspberry,1
0028650,insalata caprese,1
0028650,margherita,1
0028650,marinara,1
0028650,mona lisa,1
0028650,octopus arancini,2
0028650,prosciutto e funghi,1
0028650,strawberry gelato,1
0028650,strega,1
0028650,vanilla gelato,1
0028651,aglio olio e peperoncino,1
0028651,burrata with grapes & basil,1
0028652,cacio e pepe,1
0028652,con salame,1
0028652,pistachio gelato,1
0028652,tonnarella,1
0028652,zeppole,1
0028653,beef carpaccio,1
0028653,cacio e pepe,1
0028653,con salame,1
0028653,insalata caprese,1
0028654,cacio e pepe,2
0028654,diavola,1
0028654,lemon gelato,1
0028654,mango gelato,1
0028654,margherita,1
0028654,plum-nut raw cake,2
0028654,prosciutto e funghi,1
0028654,strawberry gelato,1
0028654,strega,1
0028655,burrata with grapes & basil,1
0028655,cacio e pepe,1
0028655,cheese and peas arancini,1
0028655,con salame,1
0028655,margherita,1
0028655,octopus arancini,1
0028656,con salame,2
0028656,diavola,1
0028656,plum-nut raw cake,1
0028656,zeppole,1
0028657,cheese and peas arancini,2
0028657,con salame,1
0028657,provola e pepe,1
0028658,beef carpaccio,1
0028658,cheese and peas arancini,1
0028658,diavola,1
0028658,insalata caprese,1
0028658,margherita,2
0028659,burrata with grapes & basil,1
0028659,marinara,1
0028660,cacio e pepe,1
0028660,con salame,1
0028660,diavola,1
0028660,pistachio gelato,1
0028660,plum-nut raw cake,1
0028660,tiramisu della mamma,1
0028661,caprese vanilla & raspberry,1
0028661,chocolate gelato,1
0028661,diavola,1
0028662,burrata with grapes & basil,1
0028662,cacio e pepe,1
0028662,cheese and peas arancini,1
0028662,con salame,1
0028662,insalata caprese,3
0028662,marinara,1
0028662,pistachio gelato,1
0028662,strega,2
0028662,zeppole,1
0028663,aglio olio e peperoncino,1
0028663,cacio e pepe,1
0028663,diavola,1
0028663,insalata caprese,1
0028663,mango gelato,1
0028663,margherita,1
0028663,mona lisa,1
0028663,octopus arancini,1
0028663,prosciutto e funghi,1
0028663,vanilla gelato,2
0028664,aglio olio e peperoncino,1
0028664,mona lisa,1
0028664,pistachio gelato,1
0028664,prosciutto e funghi,1
0028664,provola e pepe,1
0028664,tiramisu della mamma,1
0028665,beef carpaccio,1
0028665,burrata with grapes & basil,1
0028665,cacio e pepe,1
0028665,cheese and peas arancini,1
0028665,marinara,1
0028665,mona lisa,1
0028665,pistachio gelato,1
0028665,prosciutto e funghi,1
0028665,strawberry gelato,1
0028665,tiramisu della mamma,1
0028665,vanilla gelato,1
0028666,insalata caprese,2
0028666,provola e pepe,1
0028666,strega,1
0028667,diavola,1
0028667,mango gelato,1
0028667,octopus arancini,1
0028668,cacio e pepe,1
0028668,caprese vanilla & raspberry,1
0028669,burrata with grapes & basil,1
0028669,cacio e pepe,1
0028669,marinara,1
0028669,mona lisa,1
0028669,octopus arancini,1
0028669,strawberry gelato,1
0028670,aglio olio e peperoncino,1
0028670,beef carpaccio,1
0028670,cheese and peas arancini,1
0028670,con salame,1
0028670,insalata caprese,1
0028670,marinara,2
0028670,octopus arancini,1
0028670,tiramisu della mamma,1
0028671,cacio e pepe,1
0028671,con salame,1
0028671,mango gelato,1
0028671,margherita,1
0028671,provola e pepe,1
0028672,cacio e pepe,1
0028672,cheese and peas arancini,1
0028672,chocolate gelato,1
0028672,mango gelato,1
0028672,margherita,1
0028672,octopus arancini,1
0028672,provola e pepe,1
0028672,tonnarella,1
0028672,zeppole,1
0028673,insalata caprese,1
0028673,marinara,1
0028674,beef carpaccio,1
0028674,cacio e pepe,1
0028674,cheese and peas arancini,2
0028674,con salame,1
0028674,diavola,1
0028674,insalata caprese,1
0028674,lemon gelato,1
0028674,margherita,1
0028674,strega,2
0028674,zeppole,1
0028675,prosciutto e funghi,1
0028675,strega,1
0028676,beef carpaccio,1
0028676,cheese and peas arancini,1
0028676,con salame,1
0028676,diavola,1
0028676,lemon gelato,1
0028676,marinara,1
0028676,plum-nut raw cake,1
0028676,prosciutto e funghi,1
0028677,marinara,1
0028677,strawberry gelato,1
0028678,beef carpaccio,1
0028678,insalata caprese,1
0028678,margherita,1
0028678,provola e pepe,1
0028678,strawberry gelato,1
0028679,con salame,1
0028679,insalata caprese,1
0028680,aglio olio e peperoncino,1
0028680,caprese vanilla & raspberry,1
0028680,cheese and peas arancini,1
0028680,diavola,1
0028680,insalata caprese,2
0028680,margherita,1
0028680,prosciutto e funghi,1
0028680,vanilla gelato,2
0028681,cheese and peas arancini,1
0028681,prosciutto e funghi,1
0028682,aglio olio e peperoncino,1
0028682,burrata with grapes & basil,1
0028682,mona lisa,1
0028682,octopus arancini,1
0028682,strawberry gelato,1
0028682,tiramisu della mamma,1
0028683,cheese and peas arancini,1
0028683,chocolate gelato,1
0028683,con salame,1
0028683,diavola,1
0028683,provola e pepe,1
0028683,strega,1
0028684,con salame,1
0028684,insalata caprese,1
0028684,marinara,1
0028684,octopus arancini,1
0028685,beef carpaccio,1
0028685,cacio e pepe,1
0028685,chocolate gelato,1
0028685,con salame,1
0028685,diavola,2
0028685,insalata caprese,3
0028685,provola e pepe,1
0028685,strawberry gelato,2
0028685,vanilla gelato,1
0028686,caprese vanilla & raspberry,1
0028686,lemon gelato,1
0028686,prosciutto e funghi,2
0028686,provola e pepe,1
0028686,tiramisu della mamma,1
0028687,beef carpaccio,1
0028687,burrata with grapes & basil,1
0028687,caprese vanilla & raspberry,1
0028687,con salame,1
0028687,diavola,1
0028687,insalata caprese,1
0028687,mango gelato,1
0028687,margherita,1
0028687,octopus arancini,1
0028687,pistachio gelato,1
0028687,prosciutto e funghi,1
0028687,vanilla gelato,1
0028688,diavola,1
0028688,insalata caprese,1
0028688,pistachio gelato,1
0028689,caprese vanilla & raspberry,1
0028689,chocolate gelato,1
0028689,con salame,1
0028689,strega,1
0028689,tonnarella,1
0028689,zeppole,1
0028690,aglio olio e peperoncino,1
0028690,burrata with grapes & basil,1
0028690,cacio e pepe,1
0028690,caprese vanilla & raspberry,1
0028690,chocolate gelato,1
0028690,con salame,2
0028690,lemon gelato,1
0028690,margherita,1
0028690,zeppole,1
0028691,burrata with grapes & basil,1
0028691,cheese and peas arancini,1
0028691,insalata caprese,1
0028691,marinara,2
0028691,strega,1
0028691,vanilla gelato,1
0028692,aglio olio e peperoncino,1
0028692,beef carpaccio,1
0028692,burrata with grapes & basil,1
0028692,cacio e pepe,1
0028692,lemon gelato,1
0028692,mona lisa,1
0028692,octopus arancini,1
0028692,provola e pepe,1
0028692,tonnarella,1
0028692,vanilla gelato,1
0028693,aglio olio e peperoncino,2
0028693,caprese vanilla & raspberry,1
0028693,con salame,1
0028693,mango gelato,2
0028693,margherita,1
0028693,octopus arancini,1
0028693,pistachio gelato,1
0028693,prosciutto e funghi,1
0028694,aglio olio e peperoncino,1
0028694,burrata with grapes & basil,1
0028694,cacio e pepe,1
0028694,con salame,2
0028694,margherita,1
0028695,burrata with grapes & basil,1
0028695,chocolate gelato,1
0028695,diavola,2
0028695,plum-nut raw cake,1
0028695,prosciutto e funghi,1
0028696,cacio e pepe,1
0028696,caprese vanilla & raspberry,1
0028696,lemon gelato,1
0028696,margherita,1
0028696,provola e pepe,1
0028696,strawberry gelato,1
0028697,aglio olio e peperoncino,1
0028697,burrata with grapes & basil,1
0028697,cacio e pepe,1
0028697,diavola,1
0028697,insalata caprese,2
0028698,caprese vanilla & raspberry,1
0028698,cheese and peas arancini,1
0028698,chocolate gelato,1
0028698,con salame,1
0028698,margherita,2
0028698,prosciutto e funghi,1
0028698,strega,1
0028698,tonnarella,1
0028698,vanilla gelato,1
0028699,beef carpaccio,1
0028699,caprese vanilla & raspberry,1
0028699,prosciutto e funghi,1
0028700,con salame,1
0028700,octopus arancini,1
0028700,zeppole,1
0028701,aglio olio e peperoncino,1
0028701,cacio e pepe,1
0028701,cheese and peas arancini,1
0028701,con salame,1
0028701,diavola,1
0028701,insalata caprese,1
0028701,mona lisa,1
0028701,octopus arancini,1
0028701,strega,1
0028702,burrata with grapes & basil,2
0028702,diavola,1
0028702,insalata caprese,3
0028702,marinara,1
0028702,mona lisa,1
0028702,provola e pepe,1
0028702,strawberry gelato,1
0028702,tiramisu della mamma,2
0028702,tonnarella,1
0028702,zeppole,1
0028703,aglio olio e peperoncino,1
0028703,cacio e pepe,1
0028703,cheese and peas arancini,1
0028703,chocolate gelato,2
0028703,diavola,2
0028703,mango gelato,1
0028703,vanilla gelato,1
0028704,aglio olio e peperoncino,1
0028704,beef carpaccio,1
0028704,cacio e pepe,1
0028704,con salame,2
0028704,insalata caprese,2
0028704,mona lisa,1
0028704,provola e pepe,1
0028705,mango gelato,1
0028705,margherita,2
0028705,provola e pepe,1
0028705,tonnarella,1
0028706,beef carpaccio,1
0028706,cacio e pepe,1
0028706,cheese and peas arancini,1
0028706,con salame,2
0028706,insalata caprese,1
0028706,octopus arancini,1
0028706,pistachio gelato,2
0028706,provola e pepe,1
0028706,zeppole,1
0028707,strega,1
0028707,zeppole,1
0028708,cacio e pepe,1
0028708,strawberry gelato,1
0028709,con salame,2
0028709,insalata caprese,2
0028709,marinara,1
0028709,octopus arancini,2
0028709,prosciutto e funghi,2
0028710,burrata with grapes & basil,2
0028710,con salame,1
0028710,mango gelato,1
0028710,margherita,1
0028710,plum-nut raw cake,1
0028710,provola e pepe,1
0028710,vanilla gelato,1
0028711,aglio olio e peperoncino,1
0028711,beef carpaccio,2
0028711,burrata with grapes & basil,2
0028711,chocolate gelato,1
0028711,mango gelato,1
0028711,mona lisa,1
0028711,provola e pepe,1
0028711,strega,1
0028712,aglio olio e peperoncino,1
0028712,caprese vanilla & raspberry,1
0028712,con salame,1
0028712,diavola,1
0028712,mango gelato,1
0028712,margherita,1
0028712,marinara,1
0028712,tiramisu della mamma,1
0028713,aglio olio e peperoncino,1
0028713,beef carpaccio,2
0028713,burrata with grapes & basil,1
0028713,insalata caprese,2
0028713,marinara,2
0028713,prosciutto e funghi,1
0028713,tonnarella,1
0028714,cheese and peas arancini,1
0028714,con salame,1
0028714,diavola,1
0028714,insalata caprese,1
0028714,margherita,1
0028714,octopus arancini,1
0028714,provola e pepe,1
0028715,burrata with grapes & basil,1
0028715,diavola,1
0028715,mango gelato,1
0028716,chocolate gelato,1
0028716,margherita,1
0028716,octopus arancini,1
0028717,prosciutto e funghi,1
0028717,strega,1
0028718,lemon gelato,1
0028718,margherita,1
0028718,strawberry gelato,1
0028719,aglio olio e peperoncino,1
0028719,chocolate gelato,1
0028719,provola e pepe,1
0028720,cheese and peas arancini,2
0028720,chocolate gelato,2
0028720,con salame,2
0028720,lemon gelato,1
0028720,mango gelato,1
0028720,octopus arancini,2
0028720,prosciutto e funghi,1
0028720,strega,2
0028720,tonnarella,1
0028720,vanilla gelato,1
0028720,zeppole,1
0028721,con salame,1
0028721,octopus arancini,1
0028721,strawberry gelato,1
0028722,cheese and peas arancini,1
0028722,plum-nut raw cake,1
0028722,tonnarella,1
0028723,beef carpaccio,1
0028723,cacio e pepe,1
0028723,con salame,1
0028723,octopus arancini,2
0028723,prosciutto e funghi,1
0028724,cacio e pepe,1
0028724,caprese vanilla & raspberry,1
0028724,con salame,1
0028724,marinara,1
0028725,cacio e pepe,1
0028725,diavola,1
0028725,prosciutto e funghi,1
0028725,provola e pepe,2
0028725,tonnarella,1
0028726,aglio olio e peperoncino,1
0028726,burrata with grapes & basil,1
0028726,cacio e pepe,1
0028726,caprese vanilla & raspberry,1
0028726,diavola,1
0028726,insalata caprese,1
0028726,mona lisa,1
0028726,octopus arancini,1
0028726,pistachio gelato,3
0028726,provola e pepe,1
0028727,cheese and peas arancini,1
0028727,con salame,1
0028727,pistachio gelato,1
0028728,burrata with grapes & basil,2
0028728,diavola,2
0028728,insalata caprese,1
0028728,margherita,1
0028728,marinara,1
0028728,provola e pepe,1
0028729,caprese vanilla & raspberry,1
0028729,con salame,1
0028729,mona lisa,1
0028730,burrata with grapes & basil,2
0028730,cacio e pepe,1
0028730,margherita,1
0028730,pistachio gelato,1
0028731,beef carpaccio,1
0028731,caprese vanilla & raspberry,1
0028731,insalata caprese,1
0028731,mango gelato,1
0028731,margherita,2
0028731,mona lisa,1
0028731,octopus arancini,1
0028731,plum-nut raw cake,1
0028731,prosciutto e funghi,1
0028731,strega,2
0028731,tiramisu della mamma,1
0028731,zeppole,1
0028732,cacio e pepe,1
0028732,caprese vanilla & raspberry,1
0028732,diavola,1
0028732,insalata caprese,4
0028732,mona lisa,2
0028732,plum-nut raw cake,1
0028732,prosciutto e funghi,1
0028732,tonnarella,1
0028733,caprese vanilla & raspberry,1
0028733,con salame,1
0028733,mona lisa,2
0028733,prosciutto e funghi,1
0028733,provola e pepe,1
0028733,tonnarella,1
0028734,aglio olio e peperoncino,1
0028734,beef carpaccio,1
0028734,burrata with grapes & basil,1
0028734,cacio e pepe,2
0028734,chocolate gelato,2
0028734,diavola,1
0028734,mona lisa,1
0028734,provola e pepe,1
0028735,cacio e pepe,1
0028735,caprese vanilla & raspberry,1
0028735,cheese and peas arancini,1
0028735,chocolate gelato,1
0028735,diavola,1
0028735,insalata caprese,1
0028735,lemon gelato,1
0028735,tonnarella,1
0028736,mango gelato,1
0028736,marinara,1
0028736,strega,1
0028737,beef carpaccio,1
0028737,diavola,1
0028737,insalata caprese,1
0028737,marinara,1
0028737,prosciutto e funghi,1
0028737,provola e pepe,1
0028737,tonnarella,2
0028738,cacio e pepe,1
0028738,cheese and peas arancini,1
0028738,chocolate gelato,1
0028738,insalata caprese,1
0028738,lemon gelato,2
0028738,margherita,2
0028738,marinara,1
0028738,octopus arancini,1
0028738,prosciutto e funghi,1
0028738,tonnarella,1
0028738,vanilla gelato,1
0028739,mona lisa,2
0028739,zeppole,1
0028740,aglio olio e peperoncino,1
0028740,burrata with grapes & basil,1
0028740,prosciutto e funghi,2
0028741,aglio olio e peperoncino,1
0028741,beef carpaccio,1
0028741,prosciutto e funghi,2
0028741,provola e pepe,1
0028741,tiramisu della mamma,1
0028741,tonnarella,1
0028741,zeppole,1
0028742,aglio olio e peperoncino,1
0028742,caprese vanilla & raspberry,2
0028742,con salame,2
0028742,insalata caprese,1
0028742,plum-nut raw cake,2
0028742,provola e pepe,1
0028742,strega,1
0028742,tonnarella,1
0028743,beef carpaccio,1
0028743,burrata with grapes & basil,2
0028743,caprese vanilla & raspberry,2
0028743,con salame,1
0028743,diavola,1
0028743,insalata caprese,2
0028743,lemon gelato,1
0028743,mango gelato,1
0028743,pistachio gelato,1
0028743,prosciutto e funghi,1
0028743,provola e pepe,1
0028743,tonnarella,1
0028744,aglio olio e peperoncino,1
0028744,burrata with grapes & basil,1
0028744,con salame,1
0028744,diavola,1
0028744,insalata caprese,1
0028744,pistachio gelato,1
0028744,provola e pepe,1
0028744,strega,1
0028745,beef carpaccio,1
0028745,caprese vanilla & raspberry,1
0028745,cheese and peas arancini,1
0028745,chocolate gelato,1
0028745,con salame,1
0028745,diavola,1
0028745,insalata caprese,1
0028745,mango gelato,1
0028745,margherita,1
0028745,mona lisa,1
0028745,pistachio gelato,1
0028745,provola e pepe,1
0028745,strawberry gelato,1
0028745,strega,1
0028745,vanilla gelato,1
0028746,aglio olio e peperoncino,1
0028746,diavola,1
0028746,lemon gelato,1
0028746,plum-nut raw cake,1
0028747,beef carpaccio,1
0028747,con salame,2
0028747,diavola,2
0028747,insalata caprese,1
0028747,octopus arancini,1
0028747,tonnarella,1
0028747,vanilla gelato,1
0028748,beef carpaccio,1
0028748,burrata with grapes & basil,1
0028748,caprese vanilla & raspberry,2
0028748,diavola,2
0028748,insalata caprese,1
0028748,marinara,1
0028748,plum-nut raw cake,2
0028748,prosciutto e funghi,2
0028748,tiramisu della mamma,1
0028748,tonnarella,1
0028748,zeppole,1
0028749,burrata with grapes & basil,1
0028749,cacio e pepe,2
0028749,con salame,1
0028749,lemon gelato,1
0028749,pistachio gelato,1
0028749,strawberry gelato,1
0028749,tonnarella,1
0028750,aglio olio e peperoncino,1
0028750,beef carpaccio,1
0028750,con salame,2
0028750,diavola,1
0028750,insalata caprese,1
0028750,mango gelato,1
0028750,mona lisa,1
0028750,octopus arancini,1
0028750,zeppole,1
0028751,aglio olio e peperoncino,1
0028751,caprese vanilla & raspberry,1
0028751,cheese and peas arancini,1
0028751,chocolate gelato,1
0028751,insalata caprese,1
0028751,margherita,1
0028752,aglio olio e peperoncino,1
0028752,burrata with grapes & basil,1
0028752,cheese and peas arancini,1
0028752,chocolate gelato,1
0028752,diavola,1
0028752,margherita,1
0028752,marinara,1
0028752,strega,1
0028752,vanilla gelato,1
0028753,burrata with grapes & basil,1
0028753,cacio e pepe,1
0028753,cheese and peas arancini,1
0028753,insalata caprese,1
0028753,margherita,1
0028753,mona lisa,1
0028753,octopus arancini,1
0028753,provola e pepe,1
0028753,strawberry gelato,1
0028753,strega,1
0028753,tonnarella,1
0028754,aglio olio e peperoncino,1
0028754,cheese and peas arancini,1
0028754,mona lisa,1
0028754,tiramisu della mamma,1
0028755,chocolate gelato,1
0028755,diavola,1
0028755,marinara,1
0028755,strawberry gelato,1
0028756,cacio e pepe,1
0028756,plum-nut raw cake,1
0028756,prosciutto e funghi,2
0028756,strawberry gelato,1
0028756,zeppole,1
0028757,cacio e pepe,1
0028757,cheese and peas arancini,1
0028757,chocolate gelato,1
0028757,diavola,1
0028757,marinara,1
0028757,pistachio gelato,1
0028757,provola e pepe,1
0028758,lemon gelato,1
0028758,mango gelato,1
0028758,provola e pepe,1
0028758,strega,1
0028759,cacio e pepe,1
0028759,chocolate gelato,1
0028759,strega,1
0028760,aglio olio e peperoncino,1
0028760,burrata with grapes & basil,2
0028760,cheese and peas arancini,1
0028760,diavola,1
0028760,margherita,2
0028760,tonnarella,1
0028761,cacio e pepe,1
0028761,cheese and peas arancini,2
0028761,con salame,1
0028761,insalata caprese,1
0028761,marinara,1
